 PRN, GPS Software Time, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
4,462727.03560401726,60.0,2,-1.067583607890233E7,42,41,42,0.02899999999863212,18597.36820666492,-6.772947936264325E-6,4.0268559E-13,0.0,390.040144726634,-0.5819302871823311,-26.959288824349642,NLOS,
8,462727.03560401726,46.0,0,-1.0669332055661853E7,26,25,32,0.04100000000107684,17931.588851001114,1.7160803308542734E-5,4.7363823E-12,0.0,245.96356718242168,-0.2603408917784691,644.1755855418742,NLOS,
9,462727.03560401726,11.0,2,-1.0697429327161007E7,47,46,47,-0.03499999999985448,17641.032672472298,-7.840527697298817E-5,-1.1736565E-11,0.0,565.9179102182388,-0.5739876255393028,91.45697566866875,LOS,
73,462727.03560401726,24.0,0,-1.0638787466828395E7,29,29,29,0.3669999999983702,18501.853002723306,1.1720319707819714E-4,1.8189894E-12,0.0,295.7573661580682,-83.02431020513177,91.54188448935747,NLOS,
74,462727.03560401726,46.0,0,-1.066286345964051E7,46,45,46,-0.0610000000015134,18527.369690787047,3.671736885735288E-5,1.8189894E-12,0.0,321.2740542255342,0.6578560881316662,38.49042011424899,LOS,
11,462727.03560401726,57.0,2,-1.0840522848566193E7,42,41,42,0.01599999999962165,18591.85271967575,-5.560084823022401E-4,-2.8139988E-12,0.0,381.37921111285686,2.3795680701732635,3.13950652256608,NLOS,
76,462727.03560401726,26.0,0,-1.0675802333173893E7,23,7,20,-1.375,18334.059894427657,-6.378651960403776E-6,1.8189894E-12,0.0,127.96425786614418,-75.22517049312592,57.50194252282381,NLOS,
17,462727.03560401726,14.0,2,-1.0720268659718297E7,36,35,37,0.028000000002066372,18018.77198973298,-1.5447506802472485E-4,1.6459688E-12,0.0,187.92539193481207,0.6477404460310936,125.63989401608706,NLOS,
23,462727.03560401726,42.0,2,-1.0699909743557177E7,42,41,43,-0.00999999999839929,17825.809638284147,-8.684625444097063E-5,5.8463217E-13,0.0,385.96064772084355,-1.9752445667982101,41.33198879286647,LOS,
31,462727.03560401726,40.0,2,-1.0576698630391255E7,38,37,39,0.06499999999869033,18381.627557717264,3.2391592899390094E-4,-1.397583E-12,0.0,174.2220247760415,-1.2142613306641579,-26.376551743596792,NLOS,
1,462728.0356647455,79.0,2,-1.0694849206196044E7,44,43,44,0.01599999999962165,18176.305935505778,-9.344996629139698E-6,1.0075121E-12,0.0,28.69421360269189,0.5398568511009216,9.590608190745115,LOS,
3,462728.0356647455,49.0,2,-1.0634024909273207E7,39,38,39,-0.0790000000015425,17923.897073026747,1.9360809222326045E-4,2.1934567E-11,0.0,281.437600441277,1.0899134166538715,29.099051110446453,NLOS,
4,462728.0356647455,60.0,2,-1.0694040480971143E7,41,40,42,-0.014999999999417923,18597.351947158575,-6.7729475335787365E-6,4.0268559E-13,0.0,390.3863610997796,0.3462163731455803,-28.053696256130934,NLOS,
8,462728.0356647455,46.0,0,-1.0687566346844822E7,26,25,26,-0.1110000000007858,17931.478852927685,1.7160808044925027E-5,4.7363823E-12,0.0,245.47398029267788,0.48958688974380493,672.9715914726257,NLOS,
9,462728.0356647455,11.0,2,-1.0715634258790553E7,47,46,47,-0.07099999999991269,17640.963638924062,-7.840528872486916E-5,-1.17371E-11,0.0,565.4823188707232,0.43559134751558304,90.88848512619734,LOS,
73,462728.0356647455,24.0,0,-1.065695197654586E7,30,29,29,-0.5370000000002619,18520.260296780616,1.1720319889718654E-4,1.8189894E-12,0.0,314.7642451375723,19.00687897950411,50.55555031076074,NLOS,
74,462728.0356647455,46.0,0,-1.0681076444017787E7,46,45,46,-0.04499999999825377,18532.174651034176,3.671737067634228E-5,1.8189894E-12,0.0,326.6785993874073,5.404545161873102,45.97874574363232,LOS,
76,462728.0356647455,26.0,0,-1.069402481229648E7,11,10,23,-0.5019999999967695,18375.40019465238,-6.378650141414373E-6,1.8189894E-12,0.0,169.9041430056095,41.93988513946533,74.48501346260309,NLOS,
17,462728.0356647455,14.0,2,-1.0738474197188493E7,36,35,37,-0.004000000000814907,18018.7681555897,-1.54475066378756E-4,1.6459688E-12,0.0,187.1198475919664,0.8055443428456783,125.68126069009304,NLOS,
23,462728.0356647455,42.0,2,-1.0718109993815303E7,41,41,42,-0.03900000000066939,17825.77157127112,-8.684625385633846E-5,5.8463217E-13,0.0,385.3627086058259,0.5979391150176525,36.085825216025114,LOS,
31,462728.0356647455,40.0,2,-1.059490285370202E7,38,37,38,0.007000000001426088,18381.635513018817,3.239159275963179E-4,-1.397583E-12,0.0,174.48802364990115,0.26599887385964394,-27.65025693178177,NLOS,
1,462729.0357254737,79.0,2,-1.0713055347839553E7,44,43,44,0.1820000000006985,18176.486580461264,-9.34499562162759E-6,1.0075121E-12,0.0,29.108818735927343,-0.41460513323545456,9.936164323240519,LOS,
3,462729.0357254737,49.0,2,-1.0652231303449098E7,40,39,39,0.08799999999973807,17923.985353861004,1.9360811415782694E-4,2.1934567E-11,0.0,281.3467788435519,0.09082159772515297,29.703413393348455,NLOS,
4,462729.0357254737,60.0,2,-1.071224567181553E7,41,40,42,0.1640000000006694,18597.51703346148,-6.772947130893148E-6,4.0268559E-13,0.0,390.9707866124809,0.584425512701273,-28.659120567142963,NLOS,
8,462729.0357254737,46.0,0,-1.0705797016106974E7,26,25,26,0.08899999999994179,17931.568309325725,1.7160812781307324E-5,4.7363823E-12,0.0,249.29968028888106,-3.825699996203184,697.8458841368556,NLOS,
9,462729.0357254737,11.0,2,-1.073383956813595E7,47,46,47,0.11000000000058208,17641.07189745456,-7.840530046196933E-5,-1.17371E-11,0.0,565.3698423691094,0.11247650161385536,90.39792240411043,LOS,
73,462729.0357254737,24.0,0,-1.0675120719907396E7,30,29,30,-0.22100000000136788,18524.49915768951,1.1720320071617595E-4,1.8189894E-12,0.0,318.7033135816455,3.9390684440732002,13.50306773930788,NLOS,
74,462729.0357254737,46.0,0,-1.0699283723367017E7,46,45,46,0.555000000000291,18526.616630360484,3.6717372495331686E-5,1.8189894E-12,0.0,320.8207862563431,-5.857813131064177,47.462250869721174,LOS,
11,462729.0357254737,57.0,2,-1.0876933922591612E7,43,42,42,0.16200000000026193,18592.01447629556,-5.560084879302376E-4,-2.8139988E-12,0.0,385.6463978216052,-0.5177475661039352,2.9188583195209503,NLOS,
76,462729.0357254737,26.0,0,-1.0712314543097988E7,14,14,23,0.3629999999975553,18442.808215536177,-6.378648322424967E-6,1.8189894E-12,0.0,237.01237143203616,67.10822842642665,158.41997086629272,NLOS,
17,462729.0357254737,14.0,2,-1.075667969807475E7,36,30,36,0.1929999999993015,18018.963260412216,-1.5447506473278717E-4,1.6459688E-12,0.0,187.35293847694993,-0.23309088498353958,125.3862509727478,NLOS,
23,462729.0357254737,42.0,2,-1.0736312312960606E7,41,40,42,0.12099999999918509,17825.892050597817,-8.684625327170629E-5,5.8463217E-13,0.0,383.5325359106064,1.8301726952195168,32.60875636711717,LOS,
31,462729.0357254737,40.0,2,-1.061310761299901E7,37,37,38,0.20399999999790452,18381.837198153138,3.239159261987348E-4,-1.397583E-12,0.0,174.84796825051308,0.3599446006119251,-28.68776834756136,NLOS,
1,462730.03578620194,79.0,2,-1.0731261224091515E7,44,43,44,0.01299999999901047,18176.502107046545,-9.344994614115483E-6,1.0075121E-12,0.0,28.95943908765912,0.1493796482682228,10.316121362149715,LOS,
3,462730.03578620194,49.0,2,-1.0670437854166813E7,40,39,40,-0.07599999999729334,17923.910390883684,1.936081360923935E-4,2.1934567E-11,0.0,280.8660716153681,0.48070722818374634,30.76410995796323,NLOS,
4,462730.03578620194,60.0,2,-1.0730450765345935E7,41,40,41,-0.004000000000814907,18597.512175381184,-6.772946728207558E-6,4.0268559E-13,0.0,391.2686941437423,0.2979075312614441,-29.06206640973687,NLOS,
8,462730.03578620194,46.0,0,-1.072401006218687E7,26,25,26,-0.021000000000640284,17931.54712188244,1.716081751768962E-5,4.7363823E-12,0.0,266.5270450375974,-17.227364748716354,705.3967869989574,NLOS,
9,462730.03578620194,11.0,2,-1.0752044716068976E7,47,46,47,-0.0650000000023283,17641.00732358545,-7.840531219906949E-5,-1.17371E-11,0.0,565.1950161792338,0.17482618987560272,90.04573976993561,LOS,
73,462730.03578620194,24.0,0,-1.069330851088285E7,31,30,30,-0.2319999999999709,18543.551991630346,1.1720320253516537E-4,1.8189894E-12,0.0,338.0559399873018,19.352626405656338,-4.202008448541164,NLOS,
74,462730.03578620194,46.0,0,-1.0717500076562628E7,46,45,46,-0.09000000000014552,18535.837464548647,3.671737431432109E-5,1.8189894E-12,0.0,330.34141290187836,9.52062664553523,58.31939483433962,LOS,
11,462730.03578620194,57.0,2,-1.0895138229729962E7,43,42,43,-0.004000000000814907,18592.009799111634,-5.560084907442365E-4,-2.8139988E-12,0.0,384.9713354036212,-0.6750624179840088,1.728556089103222,NLOS,
76,462730.03578620194,26.0,0,-1.0730336160803065E7,15,15,14,0.21700000000055297,18174.851458132267,-6.378646503435562E-6,1.8189894E-12,0.0,30.64459351450205,-267.6569649465382,-25.458375703543425,NLOS,
17,462730.03578620194,14.0,2,-1.0774885516777929E7,31,30,36,-0.030999999999039574,18018.93114723265,-1.5447506308681832E-4,1.6459688E-12,0.0,186.63203825056553,0.7209002263844013,125.708850633353,NLOS,
23,462730.03578620194,42.0,2,-1.0754514584080711E7,41,40,41,-0.02899999999863212,17825.862736795098,-8.684625268707412E-5,5.8463217E-13,0.0,383.219689745456,0.312846165150404,29.383454773575068,LOS,
31,462730.03578620194,40.0,2,-1.0631312108833365E7,37,32,38,0.01299999999901047,18381.852454274893,3.2391592480115176E-4,-1.397583E-12,0.0,175.0080410167575,0.16007276624441147,-29.688949942588806,NLOS,
1,462731.0358468691,79.0,2,-1.0749466861030355E7,44,43,44,-0.02299999999740976,18176.486485045403,-9.344993606603437E-6,1.0075121E-12,0.0,29.08376718312502,-0.12432809546589851,10.456765282899141,LOS,
3,462731.0358468691,49.0,2,-1.0688644499819748E7,41,40,40,-0.11300000000119326,17923.805990766734,1.9360815802695869E-4,2.1934567E-11,0.0,280.74674136936665,0.11933024600148201,31.9197417460382,NLOS,
4,462731.0358468691,60.0,2,-1.0748655748752482E7,41,40,41,-0.04299999999784632,18597.47997631505,-6.772946325521994E-6,4.0268559E-13,0.0,391.25396236404777,-0.01473177969455719,-29.575136102735996,NLOS,
8,462731.0358468691,46.0,0,-1.0742192271600109E7,25,12,26,-1.444999999999709,17930.10998244956,1.7160822254071632E-5,4.7363823E-12,0.0,297.26765835657716,-30.74061331897974,682.1110232025385,NLOS,
9,462731.0358468691,11.0,2,-1.0770249900031101E7,47,46,47,-0.10299999999915599,17640.91427139193,-7.840532393616894E-5,-1.17371E-11,0.0,565.1225003190339,0.07251586019992828,89.72958623617887,LOS,
73,462731.0358468691,24.0,0,-1.0711505623295229E7,31,30,31,0.1290000000008149,18552.87863029912,1.1720320435415466E-4,1.8189894E-12,0.0,347.3825786486268,9.326638661324978,-12.585647720843554,NLOS,
74,462731.0358468691,46.0,0,-1.0735708328596864E7,46,45,46,-0.1720000000022992,18527.883252106607,3.6717376133310385E-5,1.8189894E-12,0.0,322.3872004598379,-7.954212442040443,61.07537742331624,LOS,
11,462731.0358468691,57.0,2,-1.0913343386238132E7,43,43,43,-0.03499999999985448,18591.985002592206,-5.56008493558235E-4,-2.8139988E-12,0.0,385.9180171303451,0.9466817267239094,1.3876236751675606,NLOS,
76,462731.0358468691,26.0,0,-1.074858701466643E7,16,15,15,2.24199999999837,18404.243943262845,-6.378644684446268E-6,1.8189894E-12,0.0,198.74789161607623,229.39248513057828,19.89943601563573,NLOS,
23,462731.0358468691,42.0,2,-1.0772716717523389E7,40,39,41,-0.08799999999973807,17825.783746469766,-8.684625210244199E-5,5.8463217E-13,0.0,383.29626440256834,-0.07657465711236,26.02047575265169,LOS,
31,462731.0358468691,40.0,2,-1.0649516198280577E7,32,31,37,-0.001999999996769475,18381.85800185427,3.239159234035688E-4,-1.397583E-12,0.0,174.72537828236818,-0.2826627343893051,-31.09651868417859,NLOS,
1,462732.03590759734,79.0,2,-1.076767217818867E7,44,43,44,-0.06800000000293949,18176.409350462258,-9.344992599091326E-6,1.0075121E-12,0.0,29.288561772555113,-0.20479458943009377,10.277628675103188,LOS,
3,462732.03590759734,49.0,2,-1.0706851047123022E7,41,40,41,-0.1640000000006694,17923.631662495434,1.936081799615252E-4,2.1934567E-11,0.0,280.8207255229354,-0.07398415356874466,32.977023873478174,NLOS,
4,462732.03590759734,60.0,2,-1.0766860616148945E7,41,40,41,-0.09200000000055297,18597.37837454304,-6.772945922836404E-6,4.0268559E-13,0.0,391.2333790399134,-0.020583324134349823,-30.20421588420868,NLOS,
8,462732.03590759734,46.0,0,-1.076036863983522E7,23,22,26,0.922999999998865,17931.024715974927,1.7160826990453933E-5,4.7363823E-12,0.0,303.01280499622226,-5.7451466396451,652.9840812757611,NLOS,
9,462732.03590759734,11.0,2,-1.0788455052584521E7,47,46,47,-0.1500000000014552,17640.753532849252,-7.840533567326911E-5,-1.17371E-11,0.0,565.1174849718809,0.0050153471529483795,89.38202399387956,LOS,
73,462732.03590759734,24.0,0,-1.0729709989234015E7,31,30,31,-0.09400000000096043,18560.1374052763,1.1720320617314406E-4,1.8189894E-12,0.0,354.6413536295295,7.258774980902672,-13.715760581195354,NLOS,
74,462732.03590759734,46.0,0,-1.0753919059783697E7,46,45,46,0.1680000000014843,18530.509373236448,3.671737795229979E-5,1.8189894E-12,0.0,325.0133215896785,2.6261211298406124,66.31051260977983,LOS,
11,462732.03590759734,57.0,2,-1.0931549103814699E7,44,43,43,-0.09200000000055297,18591.883769694716,-5.560084963722338E-4,-2.8139988E-12,0.0,386.57642525807023,0.6584081277251244,1.6077596582472324,NLOS,
76,462732.03590759734,26.0,0,-1.0766784989732869E7,17,16,16,2.0390000000006694,18351.52148904279,-6.378642865456862E-6,1.8189894E-12,0.0,146.0254373960197,-52.722454220056534,12.378450807183981,NLOS,
23,462732.03590759734,42.0,2,-1.0790918873322856E7,40,39,41,-0.11700000000200816,17825.657738231122,-8.684625151780982E-5,5.8463217E-13,0.0,383.2128505073488,0.08341389521956444,22.67985352501273,LOS,
31,462732.03590759734,40.0,2,-1.0667719889611814E7,32,31,37,-0.062000000001717126,18381.787471033633,3.2391592200598575E-4,-1.397583E-12,0.0,174.4510004222393,-0.27437786012887955,-32.902203395962715,NLOS,
1,462733.03596832557,79.0,2,-1.0785877709836416E7,44,43,44,0.2890000000006694,18176.69925190881,-9.344991591579216E-6,1.0075121E-12,0.0,28.659287691116333,0.6292740814387798,10.612773954868317,LOS,
3,462733.03596832557,49.0,2,-1.0725057541841194E7,41,41,41,0.1929999999993015,17923.82570873946,1.9360820189609176E-4,2.1934567E-11,0.0,280.5491306260228,0.27159489691257477,34.28151335567236,NLOS,
4,462733.03596832557,60.0,2,-1.078506577155371E7,41,40,41,0.2709999999970023,18597.650093548,-6.772945520150814E-6,4.0268559E-13,0.0,391.916569609195,0.6831905692815781,-30.245494905859232,NLOS,
8,462733.03596832557,46.0,0,-1.0778545252390068E7,26,25,25,0.3400000000001455,17931.36509544775,1.7160831726836236E-5,4.7363823E-12,0.0,302.37263311073184,0.6401718854904175,624.4012515507638,NLOS,
9,462733.03596832557,11.0,2,-1.0806660397301733E7,47,46,47,0.2080000000023574,17640.96339314431,-7.840534741036929E-5,-1.17371E-11,0.0,564.5890641249716,0.5284208469092846,89.52641800791025,LOS,
73,462733.03596832557,24.0,0,-1.0747922180886433E7,31,30,31,0.2110000000029686,18567.96834923327,1.1720320799213347E-4,1.8189894E-12,0.0,362.7720900475979,8.130736418068409,-6.720367349684238,NLOS,
74,462733.03596832557,46.0,0,-1.0772140400839057E7,46,45,46,0.20300000000133878,18541.266171447933,3.67173797712892E-5,1.8189894E-12,0.0,336.0699122585356,11.056590668857098,82.45530878007412,LOS,
11,462733.03596832557,57.0,2,-1.0949754658913616E7,44,43,44,0.2710000000006403,18592.155856080353,-5.560084991862326E-4,-2.8139988E-12,0.0,386.81103698164225,0.23461172357201576,1.9652104564011097,NLOS,
76,462733.03596832557,26.0,0,-1.07849422208023E7,17,16,17,-0.0459999999984575,18310.93382255733,-6.378641046467454E-6,1.8189894E-12,0.0,105.73756336793303,-40.28787402808666,-35.58673895150423,NLOS,
23,462733.03596832557,42.0,2,-1.0809123226909261E7,40,39,40,0.2290000000029977,17825.885378986597,-8.684625093317765E-5,5.8463217E-13,0.0,380.65419025719166,2.558660250157118,21.836810689419508,LOS,
31,462733.03596832557,40.0,2,-1.0685924023553655E7,32,31,32,0.28700000000026193,18382.073767054826,3.239159206084027E-4,-1.397583E-12,0.0,175.3171230778098,0.866122655570507,-33.9654850512743,NLOS,
1,462734.0360290538,79.0,2,-1.0804083463606179E7,44,43,44,0.18500000000130967,18176.8832529746,-9.344990584067107E-6,1.0075121E-12,0.0,28.621961422264576,0.03732626885175705,10.870248798280954,LOS,
3,462734.0360290538,49.0,2,-1.0743263787016824E7,42,41,41,0.1040000000029977,17923.929279077798,1.9360822383065828E-4,2.1934567E-11,0.0,281.07407277077436,-0.5249421447515488,35.036667834967375,NLOS,
4,462734.0360290538,60.0,2,-1.0803271257762328E7,41,40,41,0.16300000000046566,18597.812777671963,-6.772945117465225E-6,4.0268559E-13,0.0,392.04295705631375,0.12638744711875916,-30.25576253607869,NLOS,
8,462734.0360290538,46.0,0,-1.0796722337055992E7,33,27,26,0.5689999999995052,17931.933277748525,1.7160836463218536E-5,4.7363823E-12,0.0,302.1042428351939,0.2683902755379677,595.9907404407859,NLOS,
9,462734.0360290538,11.0,2,-1.0824865986482345E7,47,46,47,0.11199999999735155,17641.07374293357,-7.840535914746947E-5,-1.17371E-11,0.0,564.6079215407372,-0.01885741576552391,89.61548295617104,LOS,
73,462734.0360290538,24.0,0,-1.0766119839649845E7,31,30,31,-0.2680000000000291,18553.440693389624,1.1720320981112287E-4,1.8189894E-12,0.0,347.94464173913,-14.827448308467865,-14.557655587792397,NLOS,
74,462734.0360290538,46.0,0,-1.07903664613959E7,46,45,46,0.2789999999986321,18546.132582683116,3.67173815902786E-5,1.8189894E-12,0.0,340.63653103634715,4.566618777811527,103.01981397718191,LOS,
11,462734.0360290538,57.0,2,-1.0967960242334962E7,44,43,44,0.1680000000014843,18592.324008952826,-5.560085020002314E-4,-2.8139988E-12,0.0,386.63684391602874,-0.17419306561350822,2.0511912181973457,NLOS,
76,462734.0360290538,26.0,0,-1.0803159542502537E7,17,16,17,-0.147000000000844,18371.18078078702,-6.378639227478048E-6,1.8189894E-12,0.0,165.68472914025187,59.94716577231884,-23.761090360581875,NLOS,
23,462734.0360290538,42.0,2,-1.0827328776717152E7,40,40,40,0.12999999999738066,17826.016040109098,-8.684625034854548E-5,5.8463217E-13,0.0,379.696679122746,0.9575111344456673,21.89019688218832,LOS,
31,462734.0360290538,40.0,2,-1.0704128798399623E7,32,31,32,0.20499999999810825,18382.278314370662,3.2391591921081963E-4,-1.397583E-12,0.0,175.78194625675678,0.4648231789469719,-34.68765503168106,NLOS,
1,462735.036089782,79.0,2,-1.082228893622256E7,44,43,44,-0.15799999999944703,18176.72583439201,-9.344989576554998E-6,1.0075121E-12,0.0,28.48832120001316,0.13364022225141525,11.146362718194723,LOS,
3,462735.036089782,49.0,2,-1.0761469429810598E7,42,41,42,-0.24600000000282307,17923.68335981667,1.9360824576522483E-4,2.1934567E-11,0.0,281.3522644788027,-0.2781917080283165,35.489232920110226,NLOS,
4,462735.036089782,60.0,2,-1.0821476650609922E7,41,40,41,-0.1669999999976426,18597.646238926798,-6.7729447147796356E-6,4.0268559E-13,0.0,392.34475146234035,0.3017944060266018,-30.059598725289106,NLOS,
8,462735.036089782,46.0,0,-1.0814912089350246E7,33,32,33,-0.1640000000006694,17931.77042946592,1.7160841199600836E-5,4.7363823E-12,0.0,289.0407389327884,13.0635039024055,580.5476501174271,NLOS,
9,462735.036089782,11.0,2,-1.0843071469765898E7,47,46,47,-0.2349999999969441,17640.840242102742,-7.840537088456964E-5,-1.17371E-11,0.0,564.3775484338403,0.2303731068968773,89.89844330772758,LOS,
73,462735.036089782,24.0,0,-1.0784318169446994E7,31,30,31,0.1349999999983993,18554.116963751614,1.1720321163011227E-4,1.8189894E-12,0.0,348.9207045659423,0.9760628268122673,-21.424117624759674,NLOS,
74,462735.036089782,46.0,0,-1.0808574180016603E7,45,44,46,0.09200000000055297,18527.937536899,3.671738340926801E-5,1.8189894E-12,0.0,322.7412777133286,-17.89525332301855,105.54217549413443,LOS,
11,462735.036089782,57.0,2,-1.0986165466105554E7,44,43,44,-0.16600000000107684,18592.15750009939,-5.560085048142301E-4,-2.8139988E-12,0.0,386.6742433048785,0.03739938884973526,2.0773136876523495,NLOS,
76,462735.036089782,26.0,0,-1.0821345597206201E7,16,15,17,-0.5600000000013097,18340.0701087974,-6.378637408488642E-6,1.8189894E-12,0.0,134.87384961172938,-30.81087952852249,-42.902645882219076,NLOS,
23,462735.036089782,42.0,2,-1.0845534448144607E7,41,40,40,-0.20099999999729334,17825.815761949867,-8.684624976391332E-5,5.8463217E-13,0.0,379.2141844406724,0.48249468207359314,22.36499509587884,LOS,
31,462735.036089782,40.0,2,-1.07223340163344E7,33,32,32,-0.15799999999944703,18382.120214235038,3.239159178132366E-4,-1.397583E-12,0.0,176.6485312357545,0.8665849789977074,-34.66694375127554,NLOS,
1,462736.03615051025,79.0,2,-1.0840494365977593E7,44,43,44,0.08399999999892316,18176.80894211307,-9.344988569042888E-6,1.0075121E-12,0.0,28.71596945822239,-0.22764825820922852,11.079822830855846,LOS,
3,462736.03615051025,49.0,2,-1.0779674907841276E7,42,41,42,-0.01599999999962165,17923.66787181422,1.9360826769979138E-4,2.1934567E-11,0.0,281.7924177199602,-0.44015324115753174,35.477242447435856,NLOS,
4,462736.03615051025,60.0,2,-1.0839682049642816E7,41,40,41,0.052999999999883585,18597.69797403738,-6.772944312094046E-6,4.0268559E-13,0.0,392.1464944407344,-0.19825702160596848,-30.15704207122326,NLOS,
8,462736.03615051025,46.0,2,-1.0833106717281643E7,33,32,33,0.05800000000090222,17931.8288269341,1.716084593598314E-5,4.7363823E-12,0.0,284.36879985779524,4.6719390749931335,569.680404484272,NLOS,
9,462736.03615051025,11.0,2,-1.0861276962583072E7,47,46,47,-0.0020000000004074536,17640.83701607585,-7.840538262166983E-5,-1.17371E-11,0.0,564.6313239075243,-0.2537754736840725,89.89114482328296,LOS,
73,462736.03615051025,24.0,0,-1.0802522515105959E7,31,30,31,0.07400000000052387,18560.138065878302,1.1720321344910169E-4,1.8189894E-12,0.0,354.6420142352581,5.721309669315815,-22.57451030239463,NLOS,
74,462736.03615051025,46.0,0,-1.0826783201867372E7,45,44,46,0.06699999999909778,18529.38763813302,3.6717385228257416E-5,1.8189894E-12,0.0,323.89158648625016,1.1503087729215622,109.0679746158421,LOS,
11,462736.03615051025,57.0,2,-1.100437060608868E7,44,43,44,0.05500000000029104,18592.2122037597,-5.560085076282289E-4,-2.8139988E-12,0.0,386.38790202513337,-0.28634127974510193,1.7198562324047089,NLOS,
76,462736.03615051025,26.0,0,-1.083958878658048E7,16,15,17,0.4620000000031723,18397.36110123247,-6.378635589499235E-6,1.8189894E-12,0.0,191.86504958570004,56.99119997397065,-5.20932324975729,NLOS,
17,462736.03615051025,14.0,2,-1.0884134323910814E7,34,33,33,-0.2639999999992142,18019.175913482904,-1.5447505321100535E-4,1.6459688E-12,0.0,188.60357685387135,-5.950463980436325,142.13894733414054,NLOS,
23,462736.03615051025,42.0,2,-1.0863740323856361E7,42,41,41,0.01599999999962165,17825.831383574754,-8.684624917928115E-5,5.8463217E-13,0.0,379.2486096471548,-0.03442520648241043,22.74428515508771,LOS,
31,462736.03615051025,40.0,2,-1.0740539321246155E7,33,32,33,0.09200000000055297,18382.211960971355,3.239159164156535E-4,-1.397583E-12,0.0,176.55941179394722,-0.08911944180727005,-34.85904794186354,NLOS,
1,462737.0362112385,79.0,2,-1.0858699735860646E7,43,43,44,0.07400000000052387,18176.88414895162,-9.34498756153078E-6,1.0075121E-12,0.0,28.061246529221535,0.6547229290008545,11.5529958717525,LOS,
3,462737.0362112385,49.0,2,-1.0797880239920199E7,42,41,42,-0.013999999999214197,17923.65410455689,1.936082896343579E-4,2.1934567E-11,0.0,281.31437714770436,0.47804057225584984,35.91888513788581,NLOS,
4,462737.0362112385,60.0,2,-1.0857887412575465E7,41,40,41,0.05899999999746797,18597.757396258414,-6.772943909408455E-6,4.0268559E-13,0.0,392.8053157553077,0.658821314573288,-29.691000752151012,NLOS,
8,462737.0362112385,46.0,2,-1.085130367922492E7,33,32,33,0.05099999999947613,17931.878929659724,1.7160850672365443E-5,4.7363823E-12,0.0,281.3390970081091,3.029702849686146,561.7467556409538,NLOS,
9,462737.0362112385,11.0,2,-1.0879482370203447E7,47,46,47,-0.005000000001018634,17640.831977508962,-7.840539435877E-5,-1.17371E-11,0.0,564.080445881933,0.5508780255913734,90.39823445305228,LOS,
73,462737.0362112385,24.0,0,-1.0820723204444144E7,31,30,31,-0.4279999999998836,18556.486988518387,1.172032152680911E-4,1.8189894E-12,0.0,351.59052178263664,-3.05149245262146,-26.781638853251934,NLOS,
74,462737.0362112385,46.0,0,-1.0844993687576793E7,45,44,45,-0.09000000000014552,18530.998348224908,3.6717387047246827E-5,1.8189894E-12,0.0,326.10188149288297,2.210295006632805,114.65721730515361,LOS,
11,462737.0362112385,57.0,2,-1.1022575828709032E7,43,42,44,0.0639999999984866,18592.27603083849,-5.560085094208253E-4,-2.7752145E-12,0.0,387.26029858365655,0.8723965585231781,2.044927127659321,NLOS,
76,462737.0362112385,26.0,0,-1.0857815780700963E7,16,15,16,-0.4720000000015716,18381.322166256607,-6.378633770509827E-6,1.8189894E-12,0.0,176.42569952458143,-15.439350061118603,16.88833050057292,NLOS,
17,462737.0362112385,14.0,2,-1.0902341313071795E7,35,34,34,0.06000000000130967,18019.235447227955,-1.544750515650365E-4,1.6459688E-12,0.0,184.138813495636,4.464763358235359,144.23158971220255,NLOS,
23,462737.0362112385,42.0,2,-1.0881946320827309E7,43,42,42,0.01900000000023283,17825.850388471037,-8.684624859464898E-5,5.8463217E-13,0.0,378.4666817188263,0.7819279283285141,23.844419322907925,LOS,
31,462737.0362112385,40.0,2,-1.0758744741978023E7,34,33,33,0.08200000000215368,18382.294449336827,3.2391591501807046E-4,-1.397583E-12,0.0,177.39850487560034,0.8390930816531181,-34.33574711158872,NLOS,
1,462738.0362719667,79.0,2,-1.0876905274431325E7,43,43,44,0.3149999999986903,18177.198883336037,-9.344986554018668E-6,1.0075121E-12,0.0,28.077336944639683,-0.01609041541814804,11.89506408944726,LOS,
3,462738.0362719667,49.0,2,-1.0816085705371745E7,42,41,42,0.22299999999813735,17923.875998191535,1.9360831156892448E-4,2.1934567E-11,0.0,281.4563847668469,-0.14200761914253235,36.19410799443722,NLOS,
4,462738.0362719667,60.0,2,-1.0876092942680504E7,42,41,41,0.29500000000189175,18598.052039399743,-6.772943506722866E-6,4.0268559E-13,0.0,392.7680192068219,-0.03729654848575592,-29.35757949948311,NLOS,
8,462738.0362719667,46.0,2,-1.0869503927986935E7,33,32,33,0.3010000000031141,17932.178883936256,1.7160855408747747E-5,4.7363823E-12,0.0,278.2559532523155,3.0831437557935715,556.8001330792904,NLOS,
9,462738.0362719667,11.0,2,-1.0897687911597092E7,47,46,47,0.24199999999837019,17641.07341682166,-7.84054060958702E-5,-1.17371E-11,0.0,564.2099691331387,-0.12952325120568275,90.73930489644408,LOS,
