PRN, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, ExtremeMaxSnrValue, ExtremeMinSnrValue, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
1,79,2,-1.10E+07,41,41,42,46,0,-0.011,18177.91348,-9.34E-06,1.01E-12,0,46.92562973,-17.16572117,-9.737994161,LOS
3,49,2,-1.09E+07,43,42,43,43,0,-0.098,17924.05378,1.94E-04,2.19E-11,0,292.5969264,-20.48639965,34.75160139,NLOS
4,60,2,-1.10E+07,43,42,42,43,0,-0.035,18598.64964,-6.77E-06,4.03E-13,0,378.7576779,-13.76438094,-38.19597726,NLOS
8,46,2,-1.10E+07,31,30,32,33,0,-0.047,17932.784,1.72E-05,4.74E-12,0,293.3859683,-29.56991201,548.2248541,NLOS
9,11,2,-1.10E+07,45,44,45,47,0,-0.092,17641.31508,-7.84E-05,-1.17E-11,0,572.4914731,-11.53875826,84.06138419,LOS
73,24,0,-1.09E+07,35,34,43,43,0,-0.307,18578.77999,1.17E-04,1.82E-12,0,356.7953541,30.65200921,-22.60319326,NLOS
74,46,0,-1.10E+07,42,41,51,57,0,0.008,18520.49873,3.67E-05,1.82E-12,0,298.5140882,-46.57606365,113.8963415,LOS
11,57,2,-1.12E+07,34,33,35,44,0,-0.049,18593.17916,-5.56E-04,-2.78E-12,0,351.0232636,-43.84223195,46.4996641,NLOS
17,14,2,-1.10E+07,37,36,37,37,0,-0.037,18020.18222,-1.54E-04,1.65E-12,0,189.8146884,-7.297497604,150.5923796,NLOS
23,42,2,-1.10E+07,49,48,48,54,0,-0.066,17826.5044,-8.68E-05,5.89E-13,0,391.2943899,-13.79499306,57.16637971,LOS
31,40,2,-1.09E+07,36,35,36,39,0,0.002,18383.38699,3.24E-04,-1.40E-12,0,166.538998,-7.066925678,-35.49973827,NLOS
1,79,2,-1.10E+07,41,40,42,46,0,0.156,18178.06741,-9.34E-06,1.01E-12,0,32.41040214,14.51522759,-14.53421443,LOS
3,49,2,-1.09E+07,43,42,43,43,0,0.057,17924.10993,1.94E-04,2.19E-11,0,283.8879381,8.708988305,32.42424818,NLOS
4,60,2,-1.10E+07,43,42,43,43,0,0.138,18598.78779,-6.77E-06,4.03E-13,0,391.3543058,12.59662791,-39.94316171,NLOS
8,46,2,-1.10E+07,31,30,32,33,0,0.145,17932.92873,1.72E-05,4.74E-12,0,260.6128397,32.77312864,560.2482024,NLOS
9,11,2,-1.10E+07,45,44,45,47,0,0.078,17641.3922,-7.84E-05,-1.17E-11,0,561.0975781,11.39389503,87.25920229,LOS
73,24,0,-1.10E+07,34,33,41,43,0,0.58,18578.50212,1.17E-04,1.82E-12,0,370.3079412,13.5125871,-8.134969935,NLOS
74,46,0,-1.10E+07,41,40,47,57,0,0.256,18542.73278,3.67E-05,1.82E-12,0,334.5385937,36.02450551,126.7481892,LOS
11,57,2,-1.12E+07,35,34,34,44,0,0.133,18593.30948,-5.56E-04,-2.78E-12,0,368.1788366,17.155573,27.05187835,NLOS
17,14,2,-1.10E+07,37,36,37,37,0,0.145,18020.32663,-1.54E-04,1.65E-12,0,183.4911132,6.32357521,152.5059179,NLOS
23,42,2,-1.10E+07,50,49,49,54,0,0.103,17826.60709,-8.68E-05,5.89E-13,0,379.1137955,12.18059446,57.13005377,LOS
31,40,2,-1.09E+07,36,35,36,39,0,0.168,18383.55321,3.24E-04,-1.40E-12,0,175.7386218,9.199623823,-37.62554093,NLOS
1,79,2,-1.10E+07,41,40,41,46,0,0.182,18178.24075,-9.34E-06,1.01E-12,0,22.83942885,9.570973292,-9.874511104,LOS
3,49,2,-1.10E+07,43,42,43,43,0,0.095,17924.19608,1.94E-04,2.19E-11,0,276.8778248,7.010113291,37.08255219,NLOS
4,60,2,-1.10E+07,43,42,43,43,0,0.157,18598.93463,-6.77E-06,4.03E-13,0,397.8542701,6.49996436,-35.28559219,NLOS
8,46,2,-1.10E+07,30,29,31,33,0,0.15,17933.07012,1.72E-05,4.74E-12,0,253.5474867,7.065352995,579.2406904,NLOS
9,11,2,-1.10E+07,45,44,45,47,0,0.1,17641.48491,-7.84E-05,-1.17E-11,0,553.5100547,7.587523326,98.00798947,LOS
73,24,0,-1.10E+07,34,33,35,43,0,-0.342,18551.23993,1.17E-04,1.82E-12,0,350.5405556,-19.76738559,-13.43939955,NLOS
74,46,0,-1.10E+07,40,39,42,57,0,-0.041,18500.76423,3.67E-05,1.82E-12,0,300.0648565,-34.47373714,104.9796301,LOS
11,57,2,-1.12E+07,39,35,35,44,0,0.174,18593.47635,-5.56E-04,-2.78E-12,0,382.8809473,14.70211075,22.20895254,NLOS
75,35,0,-1.12E+07,7,0,0,7,0,0,0,-4.71E-04,-9.09E-13,0,2.13E+07,2.13E+07,31.00563641,NLOS
17,14,2,-1.11E+07,37,36,37,37,0,0.152,18020.47096,-1.54E-04,1.65E-12,0,169.5726631,13.91845013,168.2345296,NLOS
23,42,2,-1.10E+07,50,49,50,54,0,0.124,17826.72251,-8.68E-05,5.89E-13,0,373.0258236,6.087971896,63.12057432,LOS
31,40,2,-1.09E+07,36,35,36,39,0,0.179,18383.72453,3.24E-04,-1.40E-12,0,186.0687048,10.33008295,-29.54487455,NLOS
1,79,2,-1.10E+07,41,40,41,46,0,0.17,18178.41867,-9.34E-06,1.02E-12,0,27.23911152,-4.399682675,-9.7514509,LOS
3,49,2,-1.10E+07,43,43,43,43,0,0.082,17924.28733,1.94E-04,2.19E-11,0,280.0322599,-3.154435117,38.56198854,NLOS
4,60,2,-1.10E+07,43,42,43,43,0,0.154,18599.09677,-6.77E-06,4.03E-13,0,395.151288,-2.70298209,-33.4262415,NLOS
8,46,0,-1.10E+07,30,22,31,33,0,0.155,17933.23207,1.72E-05,4.74E-12,0,265.7647691,-12.21728241,585.9196989,NLOS
9,11,2,-1.11E+07,45,45,45,47,0,0.092,17641.58482,-7.84E-05,-1.17E-11,0,561.4128909,-7.902836159,100.8174371,LOS
73,24,0,-1.10E+07,34,33,34,43,0,0.143,18570.27376,1.17E-04,1.82E-12,0,365.3772915,14.83673594,-3.912399765,NLOS
74,46,0,-1.10E+07,39,38,41,57,0,0.429,18552.83014,3.67E-05,1.82E-12,0,347.9336747,47.8688182,130.9332067,LOS
11,57,2,-1.12E+07,41,40,39,44,0,0.146,18593.62995,-5.56E-04,-2.78E-12,0,377.886044,-4.994903315,12.27385247,NLOS
75,35,0,-1.12E+07,14,4,0,14,4,0,0,-4.71E-04,-9.09E-13,0,2.13E+07,2.13E+07,31.10423148,NLOS
17,14,2,-1.11E+07,36,35,37,37,0,0.191,18020.66912,-1.54E-04,1.65E-12,0,178.3286478,-8.755984731,175.1037933,NLOS
23,42,2,-1.11E+07,51,50,50,54,0,0.121,17826.85106,-8.68E-05,5.89E-13,0,369.8636297,3.16219385,72.21220039,LOS
31,40,2,-1.09E+07,36,35,36,39,0,0.188,18383.91961,3.24E-04,-1.40E-12,0,179.2124598,-6.856245026,-28.44407709,NLOS
1,79,2,-1.11E+07,41,40,41,46,0,0.146,18178.5582,-9.34E-06,1.02E-12,0,25.87717061,1.361940913,-8.360936735,LOS
3,49,2,-1.10E+07,43,43,43,43,0,0.053,17924.33069,1.94E-04,2.19E-11,0,285.045754,-5.013494108,35.00344821,NLOS
4,60,2,-1.11E+07,42,42,43,43,0,0.123,18599.21143,-6.77E-06,4.28E-13,0,393.2537754,-1.897512622,-33.62153475,NLOS
8,46,0,-1.11E+07,23,22,30,33,0,-0.276,17932.94977,1.72E-05,4.74E-12,0,269.0108132,-3.246044144,589.256411,NLOS
9,11,2,-1.11E+07,45,45,45,47,0,0.068,17641.6451,-7.84E-05,-1.17E-11,0,566.219177,-4.806286085,98.78399882,LOS
73,24,0,-1.10E+07,34,33,34,43,0,-0.109,18543.42211,1.17E-04,1.82E-12,0,338.2258534,-27.15143813,-21.54209083,NLOS
74,46,0,-1.10E+07,39,38,40,57,0,0.137,18525.21352,3.67E-05,1.82E-12,0,320.017256,-27.91641875,128.8237535,LOS
11,57,2,-1.12E+07,42,41,41,44,0,0.131,18593.75209,-5.56E-04,-2.78E-12,0,383.6071245,5.721080549,7.962643228,NLOS
75,35,0,-1.12E+07,18,17,14,18,4,0.223,17732.95148,-4.71E-04,-9.09E-13,0,472.245602,34.90764594,65.99967298,NLOS
23,42,2,-1.11E+07,51,51,51,54,0,0.088,17826.93131,-8.68E-05,5.89E-13,0,378.2653195,-8.401689757,72.84098642,LOS
31,40,2,-1.10E+07,36,35,36,39,0,0.146,18384.05909,3.24E-04,-1.40E-12,0,178.6715887,-0.540871114,-28.00773812,NLOS
1,79,2,-1.11E+07,41,40,41,46,0,0.303,18178.87017,-9.34E-06,1.02E-12,0,22.35914011,3.518030502,-3.567509376,LOS
3,49,2,-1.10E+07,43,43,43,43,0,0.215,17924.55535,1.94E-04,2.19E-11,0,283.8984127,1.147341359,32.56776529,NLOS
4,60,2,-1.11E+07,42,41,43,43,0,0.287,18599.50858,-6.77E-06,4.28E-13,0,393.522034,0.268258549,-33.58553701,NLOS
8,46,0,-1.11E+07,24,23,30,33,0,0.176,17933.13483,1.72E-05,4.74E-12,0,265.4294085,3.581404764,596.0782678,NLOS
9,11,2,-1.11E+07,45,45,45,47,0,0.225,17641.87914,-7.84E-05,-1.17E-11,0,568.1069854,-1.887808461,94.82615319,LOS
73,24,0,-1.10E+07,33,33,34,43,0,0.256,18557.62148,1.17E-04,1.82E-12,0,351.8256364,13.599783,-25.57725933,NLOS
74,46,0,-1.11E+07,38,38,39,57,0,0.316,18520.2252,3.67E-05,1.82E-12,0,314.4293526,-5.587903365,120.9798017,LOS
11,57,2,-1.12E+07,42,41,42,44,0,0.281,18594.04378,-5.56E-04,-2.78E-12,0,387.1048712,3.497746695,7.052005179,NLOS
75,35,0,-1.12E+07,19,18,18,19,4,-0.23,17694.84861,-4.71E-04,-9.09E-13,0,510.9480552,-38.70245323,62.08183963,NLOS
23,42,2,-1.11E+07,52,51,51,54,0,0.251,17827.19265,-8.68E-05,5.89E-13,0,376.8910175,1.374302011,74.78292779,LOS
31,40,2,-1.10E+07,36,35,36,39,0,0.315,18384.38267,3.24E-04,-1.40E-12,0,176.4927559,-2.178832777,-29.87381349,NLOS
1,79,2,-1.11E+07,41,40,41,46,0,0.285,18179.14524,-9.34E-06,1.02E-12,0,24.3674597,-2.008319587,-0.89752027,LOS
3,49,2,-1.10E+07,43,42,43,43,0,0.189,17924.73514,1.94E-04,2.19E-11,0,283.5283388,0.370073892,30.47770163,NLOS
4,60,2,-1.11E+07,42,41,42,43,0,0.26,18599.75939,-6.77E-06,4.28E-13,0,394.5339698,1.011935864,-32.63293847,NLOS
8,46,0,-1.11E+07,24,23,24,33,0,0.32,17933.4449,1.72E-05,4.74E-12,0,254.8440992,10.58530927,613.3891956,NLOS
9,11,2,-1.11E+07,45,44,45,47,0,0.199,17642.06869,-7.84E-05,-1.17E-11,0,568.8688468,-0.761861388,90.06990981,LOS
73,24,0,-1.11E+07,33,32,34,43,0,0.125,18590.57236,1.17E-04,1.82E-12,0,384.7765192,32.95088281,3.333148088,NLOS
74,46,0,-1.11E+07,38,37,39,57,0,0.055,18532.00989,3.67E-05,1.82E-12,0,326.2140434,11.78469076,124.7739258,LOS
11,57,2,-1.13E+07,43,42,42,44,0,0.264,18594.29803,-5.56E-04,-2.78E-12,0,387.9299589,0.825087637,6.86925118,NLOS
75,35,0,-1.12E+07,19,18,19,19,4,0.394,17781.53909,-4.71E-04,-9.09E-13,0,424.2575674,86.69048777,144.7437056,NLOS
23,42,2,-1.11E+07,52,51,52,54,0,0.225,17827.40821,-8.68E-05,5.89E-13,0,380.2908276,-3.399810102,73.26395726,LOS
31,40,2,-1.10E+07,36,35,36,39,0,0.291,18384.66503,3.24E-04,-1.40E-12,0,177.5362443,1.043488413,-30.8199957,NLOS
1,79,2,-1.11E+07,41,40,41,46,0,-0.068,18179.07725,-9.34E-06,1.02E-12,0,25.46763557,-1.100175876,0.557168037,LOS
3,49,2,-1.11E+07,43,42,43,43,0,-0.146,17924.58956,1.94E-04,2.19E-11,0,284.5158201,-0.98748133,27.37568057,NLOS
4,60,2,-1.11E+07,42,41,42,43,0,-0.082,18599.67799,-6.77E-06,4.28E-13,0,395.7037747,1.169804886,-30.60583415,NLOS
8,46,0,-1.11E+07,24,23,24,33,0,0.491,17933.93577,1.72E-05,4.74E-12,0,246.0615779,8.782521281,639.3863792,NLOS
9,11,2,-1.11E+07,45,44,45,47,0,-0.131,17641.93682,-7.84E-05,-1.17E-11,0,575.9316542,-7.062807392,78.21428351,LOS
73,24,0,-1.11E+07,33,32,33,43,0,-0.071,18568.38236,1.17E-04,1.82E-12,0,362.8863127,-21.89020654,10.34805974,NLOS
74,46,0,-1.11E+07,38,37,38,57,0,0.318,18512.83513,3.67E-05,1.82E-12,0,307.3390756,-18.87496775,109.5465063,LOS
11,57,2,-1.13E+07,43,42,43,44,0,-0.076,18594.22254,-5.56E-04,-2.78E-12,0,389.6765182,1.746559329,8.335894812,NLOS
75,35,0,-1.13E+07,19,18,19,19,4,-0.137,17706.95144,-4.71E-04,-9.09E-13,0,498.5454256,-74.28785815,153.0068667,NLOS
76,26,0,-1.11E+07,20,19,0,20,19,0,0,-6.38E-06,1.82E-12,0,2.20E+07,2.20E+07,-41.05745872,NLOS
23,42,2,-1.11E+07,52,52,52,54,0,-0.111,17827.29727,-8.68E-05,5.89E-13,0,374.0129424,6.277885187,77.96174674,LOS
31,40,2,-1.10E+07,36,35,36,39,0,-0.051,18384.61313,3.24E-04,-1.40E-12,0,182.5411903,5.004946031,-26.88480862,NLOS
1,79,2,-1.11E+07,41,40,41,46,0,0.013,18179.09086,-9.34E-06,1.02E-12,0,25.56501734,-0.097381763,1.799345028,LOS
3,49,2,-1.11E+07,43,42,43,43,0,-0.094,17924.49587,1.94E-04,2.19E-11,0,282.8442586,1.671561532,25.92074002,NLOS
4,60,2,-1.11E+07,42,41,42,43,0,-0.012,18599.66573,-6.77E-06,4.28E-13,0,393.5357288,-2.168045964,-30.84206192,NLOS
8,46,0,-1.11E+07,25,24,24,33,0,-0.399,17933.53791,1.72E-05,4.74E-12,0,246.5689521,-0.507374216,664.7799117,NLOS
9,11,2,-1.12E+07,45,44,45,47,0,-0.076,17641.8607,-7.84E-05,-1.17E-11,0,568.9043927,7.02726151,73.34933704,LOS
73,24,0,-1.11E+07,33,32,33,43,0,-0.219,18538.44413,1.17E-04,1.82E-12,0,332.648282,-30.23803068,-12.87833554,NLOS
74,46,0,-1.11E+07,38,37,38,57,0,0.065,18532.72039,3.67E-05,1.82E-12,0,326.9245418,19.5854662,113.7590534,LOS
11,57,2,-1.13E+07,43,43,43,44,0,-0.018,18594.20369,-5.56E-04,-2.78E-12,0,387.9023295,-1.774188682,7.931207266,NLOS
75,35,0,-1.13E+07,19,18,19,19,4,0.36,17726.02292,-4.71E-04,-9.09E-13,0,479.7737402,18.77168538,179.9296481,NLOS
76,26,0,-1.11E+07,21,20,20,21,19,1.262,18403.46064,-6.38E-06,1.82E-12,0,197.6647954,80.06619702,-0.062160023,NLOS
23,42,2,-1.12E+07,53,52,52,54,0,-0.051,17827.24572,-8.68E-05,5.89E-13,0,378.6469377,-4.63399528,77.96441454,LOS
31,40,2,-1.10E+07,36,35,36,39,0,0.012,18384.62584,3.24E-04,-1.40E-12,0,179.9051266,-2.636063691,-25.7092539,NLOS
1,79,2,-1.11E+07,42,41,41,46,0,-0.142,18178.95585,-9.34E-06,1.02E-12,0,25.61461197,-0.049594633,2.87679483,LOS
3,49,2,-1.11E+07,43,42,43,43,0,-0.224,17924.27821,1.94E-04,2.19E-11,0,281.185923,1.658335619,26.09966641,NLOS
4,60,2,-1.11E+07,42,41,42,43,0,-0.16,18599.51307,-6.77E-06,4.28E-13,0,394.0538229,0.518094108,-30.655493,NLOS
8,46,0,-1.11E+07,25,24,25,33,0,0.221,17933.76673,1.72E-05,4.74E-12,0,264.1979281,-17.62897598,672.4481967,NLOS
9,11,2,-1.12E+07,45,44,45,47,0,-0.213,17641.65588,-7.84E-05,-1.17E-11,0,566.886833,2.017559674,70.46539716,LOS
73,24,0,-1.11E+07,33,32,33,43,0,-0.212,18574.54324,1.17E-04,1.82E-12,0,369.3469818,36.69869976,0.586547401,NLOS
74,46,0,-1.11E+07,38,37,38,57,0,-0.326,18492.87568,3.67E-05,1.82E-12,0,287.6794241,-39.24511771,78.57888464,LOS
11,57,2,-1.13E+07,44,43,43,44,0,-0.154,18594.05898,-5.56E-04,-2.78E-12,0,388.8895871,0.9872576,8.416630104,NLOS
75,35,0,-1.13E+07,19,18,19,19,4,0.205,17663.32456,-4.71E-04,-9.09E-13,0,541.8725194,-62.09877921,144.6438287,NLOS
76,26,0,-1.11E+07,21,20,21,21,19,-0.861,18332.71667,-6.38E-06,1.82E-12,0,127.5204142,-70.14438111,-29.37083023,NLOS
23,42,2,-1.12E+07,53,52,53,54,0,-0.191,17827.06287,-8.68E-05,5.89E-13,0,378.0488328,0.598104835,78.5040829,LOS
31,40,2,-1.11E+07,35,34,36,39,0,-0.121,18384.51119,3.24E-04,-1.40E-12,0,179.7766622,-0.128464431,-24.78573522,NLOS
1,79,2,-1.12E+07,42,41,42,46,0,0.109,18179.05842,-9.34E-06,1.02E-12,0,26.09001613,-0.475404162,3.363700051,LOS
3,49,2,-1.11E+07,43,42,43,43,0,0.023,17924.29481,1.94E-04,2.19E-11,0,281.37583,-0.189907033,26.06417787,NLOS
4,60,2,-1.12E+07,41,40,42,43,0,0.099,18599.60422,-6.77E-06,4.28E-13,0,393.6887225,-0.365100365,-30.92926088,NLOS
8,46,0,-1.12E+07,25,25,25,33,0,-0.028,17933.73094,1.72E-05,4.74E-12,0,264.3432231,-0.145294935,679.8748709,NLOS
9,11,2,-1.12E+07,44,44,45,47,0,0.033,17641.68107,-7.84E-05,-1.17E-11,0,566.1076373,0.779195767,68.3240251,LOS
73,24,0,-1.11E+07,33,32,33,43,0,0.05,18550.60778,1.17E-04,1.82E-12,0,345.1117259,-24.23525587,-10.18906424,NLOS
74,46,0,-1.12E+07,38,37,38,57,0,0.367,18499.82922,3.67E-05,1.82E-12,0,294.3331661,6.65374203,49.9059874,LOS
11,57,2,-1.13E+07,44,43,44,44,0,0.097,18594.14724,-5.56E-04,-2.78E-12,0,388.6511155,-0.238471612,8.566500671,NLOS
75,35,0,-1.13E+07,19,18,19,19,4,-0.791,17721.18528,-4.71E-04,-9.09E-13,0,484.3115922,57.5609272,166.807935,NLOS
76,26,0,-1.12E+07,21,21,21,21,19,0.304,18404.97579,-6.38E-06,1.82E-12,0,199.4797347,71.95932047,13.12359922,NLOS
23,42,2,-1.12E+07,53,52,53,54,0,0.06,17827.11402,-8.68E-05,5.89E-13,0,378.3236797,-0.274846889,78.70775277,LOS
31,40,2,-1.11E+07,35,34,36,39,0,0.113,18384.61778,3.24E-04,-1.40E-12,0,179.3770137,-0.399648484,-24.38540674,NLOS
1,79,2,-1.12E+07,42,41,42,46,0,0.121,18179.18872,-9.34E-06,1.02E-12,0,25.97792344,0.112092689,3.847552959,LOS
3,49,2,-1.11E+07,43,42,43,43,0,0.023,17924.3278,1.94E-04,2.19E-11,0,281.1022044,0.273625556,26.277802,NLOS
4,60,2,-1.12E+07,41,40,42,43,0,0.088,18599.70201,-6.77E-06,4.28E-13,0,393.9610025,0.272280008,-31.02597212,NLOS
8,46,0,-1.12E+07,26,25,25,33,0,-0.289,17933.45056,1.72E-05,4.74E-12,0,266.3361479,-1.992924795,685.2122931,NLOS
9,11,2,-1.12E+07,44,43,45,47,0,0.037,17641.7287,-7.84E-05,-1.17E-11,0,564.2281675,1.879469801,68.02548877,LOS
73,24,0,-1.11E+07,33,32,33,43,0,-0.078,18543.0261,1.17E-04,1.82E-12,0,337.5300448,-7.58168108,-28.55159901,NLOS
74,46,0,-1.12E+07,38,37,38,57,0,-0.078,18504.58024,3.67E-05,1.82E-12,0,299.0841849,4.75101871,25.83765801,LOS
11,57,2,-1.14E+07,44,44,44,44,0,0.094,18594.25004,-5.56E-04,-2.78E-12,0,388.6119438,-0.039171688,8.58013818,NLOS
75,35,0,-1.13E+07,19,18,19,19,4,-0.311,17712.62526,-4.71E-04,-9.09E-13,0,492.8716145,-8.560022287,180.3009887,NLOS
76,26,0,-1.12E+07,22,21,21,22,19,0.194,18344.16494,-6.38E-06,1.82E-12,0,138.6688903,-60.81084441,-5.3490334,NLOS
23,42,2,-1.12E+07,53,53,53,54,0,0.061,17827.18558,-8.68E-05,5.89E-13,0,378.3405761,-0.016896412,78.83337347,LOS
31,40,2,-1.11E+07,35,34,35,39,0,0.123,18384.75052,3.24E-04,-1.40E-12,0,180.3247721,0.947758332,-23.16085352,NLOS
1,79,2,-1.12E+07,42,41,42,46,0,-0.019,18179.15939,-9.34E-06,1.02E-12,0,26.2170428,-0.239119362,3.977140125,LOS
3,49,2,-1.11E+07,43,42,43,43,0,-0.105,17924.21291,1.94E-04,2.19E-11,0,280.6324936,0.469710864,26.93665336,NLOS
4,60,2,-1.12E+07,40,39,41,43,0,-0.033,18599.65972,-6.77E-06,4.28E-13,0,394.3130243,0.35202178,-30.86591982,NLOS
8,46,0,-1.12E+07,26,25,26,33,0,0.422,17933.86287,1.72E-05,4.74E-12,0,279.4338763,-13.09772842,677.3556816,NLOS
9,11,2,-1.12E+07,44,43,44,47,0,-0.091,17641.62592,-7.84E-05,-1.17E-11,0,563.5317292,0.696438231,68.38681903,LOS
73,24,0,-1.12E+07,32,31,33,43,0,-0.504,18546.45862,1.17E-04,1.82E-12,0,340.9625672,3.432522394,-43.48690009,NLOS
74,46,0,-1.12E+07,38,37,38,57,0,0.058,18545.94922,3.67E-05,1.82E-12,0,340.4531721,41.36898723,42.99184533,LOS
11,57,2,-1.14E+07,45,44,44,45,0,-0.027,18594.21383,-5.56E-04,-2.78E-12,0,388.425029,-0.186914869,8.309771467,NLOS
75,35,0,-1.13E+07,19,18,19,19,4,0.737,17665.00959,-4.71E-04,-9.09E-13,0,540.4872833,-47.61566884,146.0673759,NLOS
76,26,0,-1.12E+07,22,21,22,22,19,-0.153,18349.31329,-6.38E-06,1.82E-12,0,143.8172433,5.148353022,-18.82954665,NLOS
23,42,2,-1.12E+07,54,53,53,54,0,-0.067,17827.10818,-8.68E-05,5.89E-13,0,378.5749939,-0.234417766,78.66346848,LOS
31,40,2,-1.11E+07,35,34,35,39,0,0.006,18384.74685,3.24E-04,-1.40E-12,0,180.6336517,0.308879681,-21.75096784,NLOS
1,79,2,-1.12E+07,42,41,42,46,0,-0.245,18178.91443,-9.34E-06,1.02E-12,0,26.35806794,-0.141025141,3.850549608,LOS
3,49,2,-1.12E+07,43,42,43,43,0,-0.334,17923.8779,1.94E-04,2.19E-11,0,280.0734503,0.55904327,28.1300425,NLOS
4,60,2,-1.12E+07,40,39,41,43,0,-0.265,18599.39343,-6.77E-06,4.28E-13,0,393.92545,-0.387574237,-31.18866331,NLOS
8,46,0,-1.12E+07,26,25,26,33,0,-0.824,17933.03913,1.72E-05,4.74E-12,0,266.2575015,13.17637473,682.5791118,NLOS
9,11,2,-1.12E+07,44,43,44,47,0,-0.331,17641.29584,-7.84E-05,-1.17E-11,0,562.1649946,1.36673468,70.0782724,LOS
73,24,0,-1.12E+07,32,31,33,43,0,0.229,18558.14204,1.17E-04,1.82E-12,0,352.9457772,11.98321,-46.44426186,NLOS
74,46,0,-1.12E+07,38,37,38,57,0,-0.199,18532.57835,3.67E-05,1.82E-12,0,327.3820929,-13.07107917,46.92852203,LOS
11,57,2,-1.14E+07,45,44,45,45,0,-0.268,18593.94647,-5.56E-04,-2.78E-12,0,388.4851514,0.060122453,8.002480451,NLOS
75,35,0,-1.14E+07,19,18,19,19,4,0.168,17707.11448,-4.71E-04,-9.09E-13,0,498.0825979,42.40468546,154.1273915,NLOS
76,26,0,-1.12E+07,22,21,22,22,19,0.424,18351.21854,-6.38E-06,1.82E-12,0,146.022282,2.205038629,-30.26124234,NLOS
23,42,2,-1.12E+07,54,53,54,54,0,-0.301,17826.80787,-8.68E-05,5.89E-13,0,378.4760929,0.098901041,78.53133277,LOS
31,40,2,-1.11E+07,35,34,35,39,0,-0.242,18384.50442,3.24E-04,-1.40E-12,0,180.8179308,0.184279062,-20.28033146,NLOS
1,79,2,-1.12E+07,42,41,42,46,0,0.2,18179.11497,-9.34E-06,1.02E-12,0,26.2026818,0.155386146,3.764188148,LOS
3,49,2,-1.12E+07,43,42,43,43,0,0.101,17923.97971,1.94E-04,2.19E-11,0,280.1806919,-0.107241578,29.19167989,NLOS
4,60,2,-1.12E+07,39,38,40,43,0,0.173,18599.56789,-6.77E-06,4.28E-13,0,393.6214212,-0.304028843,-31.91064449,NLOS
8,46,0,-1.12E+07,25,24,26,33,0,0.74,17933.77853,1.72E-05,4.74E-12,0,259.6193492,6.638152312,694.3443504,NLOS
9,11,2,-1.13E+07,44,43,44,47,0,0.079,17641.37442,-7.84E-05,-1.17E-11,0,562.0161781,0.148816425,71.88192507,LOS
73,24,0,-1.12E+07,32,31,32,43,0,0.107,18573.98849,1.17E-04,1.82E-12,0,368.7922304,15.84645317,-33.56044485,NLOS
74,46,0,-1.12E+07,38,37,38,57,0,0.373,18511.07236,3.67E-05,1.82E-12,0,305.8761024,-21.5059905,29.21279613,LOS
11,57,2,-1.14E+07,45,44,45,45,0,0.172,18594.11898,-5.56E-04,-2.78E-12,0,388.8315942,0.346442755,7.944604356,NLOS
75,35,0,-1.14E+07,19,18,19,19,4,0.211,17689.29652,-4.71E-04,-9.09E-13,0,515.9005558,-17.81795791,144.2583639,NLOS
76,26,0,-1.12E+07,22,21,22,22,19,0.613,18382.27378,-6.38E-06,1.82E-12,0,177.0775256,31.05524368,-10.79391246,NLOS
23,42,2,-1.13E+07,54,53,54,54,0,0.141,17826.94774,-8.68E-05,5.89E-13,0,378.278803,0.197289865,78.53535438,LOS
31,40,2,-1.11E+07,34,33,35,39,0,0.211,18384.71506,3.24E-04,-1.40E-12,0,180.6013688,-0.216561995,-19.14977747,NLOS
1,79,2,-1.13E+07,42,41,42,46,0,0.353,18179.46761,-9.34E-06,1.02E-12,0,26.18829919,0.014382608,3.57704762,LOS
3,49,2,-1.12E+07,43,43,43,43,0,0.264,17924.24353,1.94E-04,2.19E-11,0,280.2361729,-0.055481009,30.1733208,NLOS
4,60,2,-1.13E+07,39,38,40,43,0,0.325,18599.89275,-6.77E-06,4.28E-13,0,393.5275634,-0.093857843,-32.82167883,NLOS
8,46,0,-1.13E+07,25,18,26,33,0,0.123,17933.90157,1.72E-05,4.74E-12,0,273.4964254,-13.87707622,692.1361573,NLOS
9,11,2,-1.13E+07,45,44,44,47,0,0.318,17641.69263,-7.84E-05,-1.17E-11,0,562.0494216,-0.033243429,73.61571047,LOS
73,24,0,-1.12E+07,32,31,32,43,0,0.299,18591.69425,1.17E-04,1.82E-12,0,386.198198,17.40596761,-3.275937546,NLOS
74,46,0,-1.12E+07,38,37,38,57,0,0.356,18532.99718,3.67E-05,1.82E-12,0,327.5011257,21.62502325,32.97570146,LOS
11,57,2,-1.14E+07,44,43,45,45,0,0.34,18594.45838,-5.56E-04,-2.78E-12,0,389.0317449,0.200150732,7.989870913,NLOS
75,35,0,-1.14E+07,19,18,19,19,4,-0.336,17734.24989,-4.71E-04,-9.09E-13,0,471.2469797,44.65357604,178.9317976,NLOS
76,26,0,-1.13E+07,21,21,22,22,19,-0.468,18287.58467,-6.38E-06,1.82E-12,0,82.08862213,-94.98890352,-86.47170085,NLOS
