PRN, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, ExtremeMaxSnrValue, ExtremeMinSnrValue, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
9,8,2,-2254002.893,46,45,46,47,42,0.25,17613.57979,-7.84E-05,-1.17E-11,0,581.1434068,-0.07018292,87.9959761,LOS
73,26,0,-2195228.894,31,30,30,37,14,0.34,18552.6947,1.17E-04,1.82E-12,0,357.991176,0.290082954,-45.94329815,NLOS
74,48,0,-2219465.991,37,36,37,46,10,0.645,18447.82563,3.67E-05,1.82E-12,0,253.1221027,-3.846760269,62.10930925,LOS
76,28,0,765038.2823,22,21,22,25,0,0.803,18282.26157,0,0,0,87.55750323,15.38795328,-2995449.501,NLOS
23,39,2,-2256507.552,46,45,45,48,36,0.281,17786.40763,-8.68E-05,5.39E-13,0,408.3239668,-0.014835674,60.40696764,LOS
1,78,2,-2251413.995,38,38,39,42,19,0.18,18112.56106,-9.35E-06,9.29E-13,0,82.2951622,-0.082965214,6.077469125,LOS
3,47,2,-2190606.576,35,34,35,36,7,0.097,17902.00199,1.94E-04,2.20E-11,0,291.8599157,-0.490924612,39.54759689,NLOS
4,64,2,-2250618.063,46,45,46,48,42,0.168,18540.93085,-6.77E-06,1.65E-13,0,345.936332,-0.136609953,-18.67940165,LOS
8,44,2,-2244028.147,45,44,45,49,38,0.164,17877.3404,1.72E-05,4.69E-12,0,317.6854745,-0.134926129,565.9562926,NLOS
9,8,2,-2272197.685,46,45,46,47,42,0.101,17613.69052,-7.84E-05,-1.17E-11,0,581.3317269,-0.188320082,87.78116975,LOS
73,26,0,-2213426.671,31,30,31,37,14,-0.002,18551.27492,1.17E-04,1.82E-12,0,356.2716082,-1.71956775,-43.16957517,NLOS
74,48,0,-2237662.419,37,36,37,46,10,0.359,18445.338,3.67E-05,1.82E-12,0,250.3346832,-2.787419524,63.53495765,LOS
76,27,0,746827.8275,22,22,22,25,0,-0.526,18290.35847,0,0,0,95.35461182,7.797108583,-2995434.05,NLOS
23,39,2,-2274702.347,46,45,46,48,36,0.131,17786.54704,-8.68E-05,5.39E-13,0,408.472641,-0.148674272,60.19785203,LOS
1,78,2,-2269608.856,38,38,39,42,19,0.043,18112.60409,-9.35E-06,9.29E-13,0,81.97947613,0.315686073,6.234967846,LOS
3,47,2,-2208803.307,35,34,35,36,7,-0.06,17901.94179,1.94E-04,2.20E-11,0,290.7391549,1.120760836,41.58040918,NLOS
4,64,2,-2268812.773,46,45,46,48,42,0.035,18540.96537,-6.77E-06,1.65E-13,0,346.2325486,0.296216596,-18.6727708,LOS
8,44,2,-2262222.702,45,44,45,49,38,0.014,17877.35309,1.72E-05,4.69E-12,0,317.396774,0.288700495,565.8085446,NLOS
9,8,2,-2290392.412,46,45,46,47,42,-0.033,17613.65761,-7.84E-05,-1.17E-11,0,581.0640956,0.267631233,87.80065609,LOS
73,26,0,-2231624.303,32,31,31,37,14,-0.494,18551.13966,1.17E-04,1.82E-12,0,356.4361398,0.164531529,-40.24031098,NLOS
74,48,0,-2255862.757,37,36,37,46,10,-0.234,18449.40262,3.67E-05,1.82E-12,0,254.6990985,4.364415325,69.16943485,LOS
76,27,0,728626.5322,23,22,22,25,0,-0.052,18281.91257,0,0,0,87.20849888,-8.146112934,-2995427.459,NLOS
23,39,2,-2292897.078,46,46,46,48,36,-0.012,17786.5365,-8.68E-05,5.39E-13,0,408.1759559,0.296685085,60.22527356,LOS
31,40,0,-2170337.965,40,0,0,40,0,0,0,3.23E-04,-7.84E-13,0,2.19E+07,2.19E+07,453.1546842,NLOS
1,78,2,-2287803.678,38,37,38,42,19,0.047,18112.64254,-9.35E-06,9.29E-13,0,82.20625202,-0.226775892,6.053832479,LOS
3,47,2,-2227001.302,34,34,35,36,7,-0.026,17901.90679,1.94E-04,2.20E-11,0,289.7519978,0.987157032,44.57805014,NLOS
4,64,2,-2287007.411,46,45,46,48,42,0.037,18540.99387,-6.77E-06,1.65E-13,0,345.9595858,-0.272962775,-19.03885035,LOS
8,44,2,-2280417.162,45,44,45,49,38,0.033,17877.37656,1.72E-05,4.69E-12,0,317.7026447,-0.305870768,565.2655511,NLOS
9,8,2,-2308587.068,46,46,46,47,42,-0.029,17613.61906,-7.84E-05,-1.17E-11,0,581.4018813,-0.337785661,87.44904703,LOS
73,26,0,-2249822.072,32,32,32,37,14,0.386,18551.28032,1.17E-04,1.82E-12,0,356.2770002,-0.159139503,-37.47471551,NLOS
74,48,0,-2274067.421,37,36,37,46,10,-0.186,18453.88359,3.67E-05,1.82E-12,0,258.8802713,4.181172781,78.82949887,LOS
76,27,0,710443.1755,23,22,23,25,0,0.855,18264.1308,0,0,0,69.12693455,-18.08156433,-2995439.106,NLOS
23,39,2,-2311091.759,47,46,46,48,36,0,17786.52655,-8.68E-05,5.39E-13,0,408.4661846,-0.290228687,59.90234162,LOS
31,40,0,-2188524.725,41,40,40,41,0,0.453,18312.11804,3.23E-04,-7.84E-13,0,109.8832289,-2.42E+07,444.9102026,NLOS
1,78,2,-2305998.333,38,37,38,42,19,0.084,18112.73508,-9.35E-06,9.29E-13,0,82.26218662,-0.055934601,5.704887521,LOS
3,47,2,-2245200.363,34,33,35,36,7,-0.027,17901.88925,1.94E-04,2.20E-11,0,288.6631492,1.088848665,48.64217151,NLOS
4,64,2,-2305201.992,46,45,46,48,42,0.061,18541.06343,-6.77E-06,1.65E-13,0,346.0027566,0.043170735,-19.46145322,LOS
8,44,2,-2298611.582,45,44,45,49,38,0.053,17877.43983,1.72E-05,4.69E-12,0,317.6523791,0.050265655,564.6833953,NLOS
9,8,2,-2326781.687,46,46,46,47,42,-0.004,17613.62427,-7.84E-05,-1.17E-11,0,581.4054106,-0.003529288,87.06052112,LOS
73,26,0,-2268016.593,33,32,32,37,14,-0.435,18548.03609,1.17E-04,1.82E-12,0,353.0327781,-3.24422216,-37.95783066,NLOS
74,48,0,-2292278.448,36,36,37,46,10,0.59,18460.40264,3.67E-05,1.82E-12,0,265.3993233,6.519051943,94.85307518,LOS
76,27,0,692240.4314,23,22,23,25,0,-0.355,18283.67504,0,0,0,88.67117842,19.54424386,-2995431.366,NLOS
23,39,2,-2329286.41,47,46,47,48,36,0.022,17786.5579,-8.68E-05,5.39E-13,0,408.4353964,0.030788187,59.55002131,LOS
31,40,2,-2206716.823,40,39,41,41,0,-0.119,18312.82549,3.23E-04,-7.84E-13,0,115.3477258,5.464496914,442.0044465,NLOS
1,78,2,-2324193.233,38,37,38,42,19,0.26,18112.98644,-9.35E-06,9.29E-13,0,81.60511316,0.657073464,5.901144251,LOS
3,47,2,-2263399.957,34,33,34,36,7,0.197,17902.07709,1.94E-04,2.20E-11,0,287.8085244,0.854624752,53.53858095,NLOS
4,64,2,-2323396.73,46,45,46,48,42,0.261,18541.31707,-6.77E-06,1.65E-13,0,346.5587892,0.556032654,-19.42774845,LOS
8,44,2,-2316806.173,45,44,45,49,38,0.246,17877.67549,1.72E-05,4.69E-12,0,317.0922132,0.560165867,564.5720014,NLOS
9,8,2,-2344976.443,46,46,46,47,42,0.189,17613.80432,-7.84E-05,-1.17E-11,0,580.9355982,0.469812386,87.10848403,LOS
73,26,0,-2286211.766,33,32,33,37,14,0.418,18548.69382,1.17E-04,1.82E-12,0,353.9902946,0.957516506,-37.48796326,NLOS
74,48,0,-2310490.198,36,35,37,46,10,0.092,18461.28124,3.67E-05,1.82E-12,0,266.5777138,1.178390555,111.8994879,LOS
76,27,0,674061.367,23,22,23,25,0,1.783,18260.15215,0,0,0,65.44807737,-23.22310105,-2995447.005,NLOS
23,39,2,-2347481.198,47,46,47,48,36,0.216,17786.76431,-8.68E-05,5.39E-13,0,407.9392268,0.496169597,59.63374192,LOS
31,40,2,-2224908.124,40,39,41,41,0,0.289,18313.10457,3.23E-04,-7.84E-13,0,114.975193,-0.372532845,438.6003766,NLOS
1,78,2,-2342388.021,38,37,38,42,19,0.031,18113.02598,-9.35E-06,9.29E-13,0,81.90457784,-0.299464684,5.68604774,LOS
3,47,0,-2281645.642,34,25,34,36,7,-0.07,17902.01619,1.94E-04,2.20E-11,0,241.9952798,45.81324458,104.2258583,NLOS
4,64,2,-2341591.381,46,45,46,48,42,0.004,18541.32922,-6.77E-06,1.65E-13,0,346.2717059,-0.287083298,-19.78079816,LOS
8,44,2,-2335000.717,45,44,45,49,38,-0.002,17877.68448,1.72E-05,4.69E-12,0,317.3503135,-0.258100297,564.1130499,NLOS
9,8,2,-2363171.107,46,46,46,47,42,-0.056,17613.75698,-7.84E-05,-1.17E-11,0,581.293133,-0.357534792,86.76551049,LOS
73,26,0,-2304406.638,33,32,33,37,14,-0.449,18548.3973,1.17E-04,1.82E-12,0,353.3939837,-0.596310921,-37.61889979,NLOS
74,48,0,-2328704.954,36,35,36,46,10,-0.467,18464.44354,3.67E-05,1.82E-12,0,269.4402251,2.862511273,131.6529044,LOS
76,27,0,655864.3285,23,22,23,25,0,-1.029,18278.28292,0,0,0,83.27906113,17.83098377,-2995444.971,NLOS
23,39,2,-2365675.913,48,47,47,48,36,-0.025,17786.748,-8.68E-05,5.39E-13,0,408.2517988,-0.312572002,59.34470995,LOS
31,40,2,-2243103.335,40,39,40,41,0,0.031,18313.14558,3.23E-04,-7.84E-13,0,118.7123311,3.73713813,438.8076832,NLOS
1,78,2,-2360582.742,38,37,38,42,19,-0.031,18112.99496,-9.35E-06,9.29E-13,0,81.86107876,0.043499079,5.402560052,LOS
3,47,0,-2299818.834,25,24,34,36,7,0.209,17902.22433,1.94E-04,2.20E-11,0,314.4651325,-72.46985263,82.42092026,NLOS
4,64,2,-2359785.928,46,45,46,48,42,-0.029,18541.30006,-6.77E-06,1.65E-13,0,346.2680033,-0.003702585,-20.23723174,LOS
8,44,2,-2353195.159,45,44,45,49,38,-0.049,17877.63544,1.72E-05,4.69E-12,0,317.3618183,-0.011504833,563.5531413,NLOS
9,8,2,-2381365.635,46,46,46,47,42,-0.094,17613.66346,-7.84E-05,-1.17E-11,0,581.3963221,-0.103189159,86.28590139,LOS
73,26,0,-2322602.08,33,32,33,37,14,-0.129,18548.97111,1.17E-04,1.82E-12,0,353.9677914,0.573807757,-37.18054583,NLOS
74,48,0,-2346914.068,36,35,36,46,10,0.42,18458.95585,3.67E-05,1.82E-12,0,263.9525373,-5.487687793,145.7631259,LOS
76,27,0,637667.242,23,22,23,25,0,0.253,18278.33527,0,0,0,83.33141179,0.052350659,-2995442.888,NLOS
23,39,2,-2383870.51,48,47,48,48,36,-0.076,17786.67238,-8.68E-05,5.39E-13,0,408.3092079,-0.057409093,58.93811165,LOS
31,40,2,-2261294.986,39,38,40,41,0,-0.771,18312.37476,3.23E-04,-7.84E-13,0,115.2775649,-3.434766203,435.4544596,NLOS
1,78,2,-2378777.406,39,38,38,42,19,0.019,18113.00445,-9.35E-06,9.29E-13,0,81.50515427,0.355924487,5.363104906,LOS
3,47,0,-2317994.925,24,23,34,36,7,-0.305,17901.91082,1.94E-04,2.20E-11,0,311.2440484,3.221084014,63.8147175,NLOS
4,64,2,-2377980.367,46,45,46,48,42,0,18541.2913,-6.77E-06,1.65E-13,0,346.5594101,0.291406807,-20.50194992,LOS
8,44,2,-2371389.513,45,44,45,49,38,-0.004,17877.62198,1.72E-05,4.69E-12,0,317.0617308,0.300087515,563.203873,NLOS
9,8,2,-2399560.042,46,46,46,47,42,-0.072,17613.58193,-7.84E-05,-1.17E-11,0,581.1841901,0.21213204,85.98513417,LOS
73,26,0,-2340797.886,33,32,33,37,14,0.201,18549.33948,1.17E-04,1.82E-12,0,354.635954,0.668162595,-36.07857078,NLOS
74,48,0,-2365116.182,36,35,36,46,10,0.545,18452.11168,3.67E-05,1.82E-12,0,257.4081618,-6.544375509,153.1734654,LOS
76,27,0,619464.8141,22,22,23,25,0,-2.021,18283.98914,0,0,0,89.2850748,5.953663003,-2995435.164,NLOS
23,39,2,-2402065.004,48,47,48,48,36,-0.039,17786.62359,-8.68E-05,5.39E-13,0,408.0524413,0.256766599,58.72814612,LOS
31,40,2,-2279498.901,39,38,40,41,0,0.793,18313.15791,3.23E-04,-7.84E-13,0,127.9677096,12.69014468,444.6656143,NLOS
1,78,2,-2396971.882,39,38,39,42,19,-0.164,18112.85106,-9.35E-06,9.29E-13,0,81.28163387,0.223520406,5.435261499,LOS
3,47,0,-1.75E+07,23,7,25,36,7,-2.732,17900.0196,0,0,0,58340.66461,-58029.42056,1.51E+07,NLOS
4,64,2,-2396174.571,46,45,46,48,42,-0.172,18541.12931,-6.77E-06,1.65E-13,0,346.7230404,0.163630269,-20.70267532,LOS
8,44,2,-2389583.602,45,44,45,49,38,-0.184,17877.44752,1.72E-05,4.69E-12,0,316.9362162,0.125514615,562.8906187,NLOS
9,8,2,-2417754.178,46,45,46,47,42,-0.235,17613.35675,-7.84E-05,-1.17E-11,0,581.1214713,0.062718824,85.71366102,LOS
73,26,0,-2358993.819,33,32,33,37,14,0.01,18549.47155,1.17E-04,1.82E-12,0,355.067817,0.43186301,-34.54923325,NLOS
74,48,0,-2383309.311,36,35,36,46,10,-0.34,18443.28148,3.67E-05,1.82E-12,0,248.8777519,-8.530409858,151.8986859,LOS
76,27,0,601275.9102,22,21,23,25,0,1.496,18270.62228,0,0,0,76.21800047,-13.06707433,-2995440.664,NLOS
23,39,2,-2420259.252,49,48,48,49,36,-0.213,17786.42106,-8.68E-05,5.39E-13,0,407.9378993,0.114542063,58.57253694,LOS
31,40,2,-2297695.698,39,38,39,41,0,-0.153,18313.01447,3.23E-04,-7.84E-13,0,121.2739116,-6.693798013,447.057224,NLOS
1,78,2,-2415166.541,38,38,39,42,19,0.307,18113.148,-9.35E-06,9.29E-13,0,80.98692706,0.29470681,5.690219492,LOS
3,47,0,-1.76E+07,7,7,24,36,7,0.865,17899.40506,0,0,0,279.586345,58061.07826,1.51E+07,NLOS
4,64,2,-2414368.964,46,45,46,48,42,0.289,18541.40895,-6.77E-06,1.65E-13,0,347.011974,0.288933553,-20.71413581,LOS
8,44,2,-2407777.856,45,44,45,49,38,0.276,17877.71261,1.72E-05,4.69E-12,0,316.6826424,0.25357385,562.741462,NLOS
9,8,2,-2435948.484,46,45,46,47,42,0.221,17613.56855,-7.84E-05,-1.17E-11,0,580.9187719,0.202699345,85.61152656,LOS
73,26,0,-2377188.71,33,32,33,37,14,0.05,18548.43483,1.17E-04,1.82E-12,0,354.0311033,-1.036713768,-34.06115573,NLOS
74,48,0,-2401505.012,36,35,36,46,10,0.504,18446.01,3.67E-05,1.82E-12,0,251.606268,2.728516053,153.1962175,LOS
76,27,0,583097.965,22,21,22,25,0,-3.713,18259.82059,0,0,0,65.41631568,-10.80168479,-2995457.124,NLOS
23,39,2,-2438453.689,49,48,49,49,36,0.254,17786.66526,-8.68E-05,5.39E-13,0,407.6888665,0.249032751,58.60582299,LOS
31,40,2,-2315893.636,36,32,39,41,0,0.327,18313.33102,3.23E-04,-7.84E-13,0,122.5418729,1.267961293,450.5910383,NLOS
1,78,2,-2433361.723,38,37,39,42,19,0.613,18113.77023,-9.35E-06,9.29E-13,0,80.6518521,0.335074954,6.168330289,LOS
3,47,0,-2372594.616,8,8,23,36,7,1.277,17900.60412,1.94E-04,2.20E-11,0,57758.66932,58038.25567,80.01234932,NLOS
4,64,2,-2432563.865,46,45,46,48,42,0.598,18542.01498,-6.77E-06,1.65E-13,0,347.3208113,0.308837328,-20.51637332,LOS
8,44,2,-2425972.623,45,44,45,49,38,0.592,17878.31486,1.72E-05,4.69E-12,0,316.3798121,0.302830279,562.8056057,NLOS
9,8,2,-2454143.298,46,45,46,47,42,0.531,17614.10937,-7.84E-05,-1.17E-11,0,580.6768155,0.241956394,85.71790894,LOS
73,26,0,-2395382.984,33,32,33,37,14,0.532,18547.8209,1.17E-04,1.82E-12,0,353.1173736,-0.91372966,-34.49131276,NLOS
74,48,0,-2419704.029,36,35,36,46,10,0.936,18449.4809,3.67E-05,1.82E-12,0,254.7773797,3.171111695,157.5094529,LOS
76,27,0,564885.7651,21,20,22,25,0,3.66,18294.23242,0,0,0,99.52835261,34.11203693,-2995439.628,NLOS
23,39,2,-2456648.627,49,48,49,49,36,0.555,17787.2289,-8.68E-05,5.39E-13,0,407.4283608,0.260505762,58.83942506,LOS
31,40,2,-2334090.941,33,32,39,41,0,0.625,18313.96565,3.23E-04,-7.84E-13,0,121.7350122,-0.80686073,453.192255,NLOS
1,78,2,-2451556.431,38,37,38,42,19,-0.287,18113.48312,-9.35E-06,9.29E-13,0,81.01347443,-0.361622326,6.172894798,LOS
3,47,0,-2390814.459,13,12,8,36,7,0.278,17901.60652,1.94E-04,2.20E-11,0,267.4028554,-58026.07218,105.1578127,NLOS
4,64,2,-2450758.39,46,45,46,48,42,-0.283,18541.73146,-6.77E-06,1.65E-13,0,347.0436098,-0.277201511,-20.69543612,LOS
8,44,2,-2444167.006,45,44,45,49,38,-0.295,17878.02061,1.72E-05,4.69E-12,0,316.6740588,-0.294246715,562.4859775,NLOS
9,8,2,-2472337.715,46,45,46,47,42,-0.357,17613.7521,-7.84E-05,-1.17E-11,0,581.0398496,-0.363034081,85.4278455,LOS
73,26,0,-2413577.222,33,32,33,37,14,-0.723,18547.79033,1.17E-04,1.82E-12,0,353.0868089,-0.03056467,-34.95656297,NLOS
74,48,0,-2437901.102,36,35,36,46,10,-1.055,18447.69311,3.67E-05,1.82E-12,0,252.9895897,-1.787789986,159.8794911,LOS
76,27,0,546660.1982,21,20,22,25,0,1.715,18307.75634,0,0,0,113.0522714,13.52391874,-2995408.765,NLOS
23,39,2,-2474843.167,49,48,49,49,36,-0.325,17786.9057,-8.68E-05,5.39E-13,0,407.7655046,-0.337143801,58.67571632,LOS
31,40,2,-2352281.976,32,31,36,41,0,-0.252,18313.71346,3.23E-04,-7.84E-13,0,115.5900292,-6.144982975,449.5227496,NLOS
1,78,2,-2469750.902,38,37,38,42,19,-0.094,18113.37986,-9.35E-06,9.29E-13,0,80.83924444,0.174229991,6.239763834,LOS
3,47,0,-2409004.119,21,13,13,36,7,0.673,17902.27177,1.94E-04,2.20E-11,0,297.263546,-29.8606906,100.4202162,NLOS
4,64,2,-2468952.692,46,46,46,48,42,-0.12,18541.60329,-6.77E-06,1.65E-13,0,347.2198734,0.176263586,-20.79786992,LOS
8,44,2,-2462361.155,45,44,45,49,38,-0.133,17877.87818,1.72E-05,4.69E-12,0,316.5189357,0.155123062,562.2319528,NLOS
9,8,2,-2490531.928,46,45,46,47,42,-0.176,17613.56662,-7.84E-05,-1.17E-11,0,580.9108576,0.128992051,85.23339247,LOS
73,26,0,-2431769.711,33,32,33,37,14,0.533,18546.04608,1.17E-04,1.82E-12,0,351.6423488,-1.444460109,-36.87082677,NLOS
74,48,0,-2456096.565,37,36,36,46,10,0.066,18446.23808,3.67E-05,1.82E-12,0,251.8343497,-1.155239984,160.9388819,LOS
76,27,0,528469.5666,21,20,21,25,0,-1.496,18272.97806,0,0,0,78.57377987,-34.47849149,-2995412.538,NLOS
23,39,2,-2493037.474,49,48,49,49,36,-0.158,17786.73673,-8.68E-05,5.39E-13,0,407.6393216,0.126182925,58.57804779,LOS
31,40,0,-2370461.401,31,18,33,41,0,0.142,18313.84815,3.23E-04,-7.84E-13,0,104.4054143,-11.18461491,434.5428874,NLOS
1,78,2,-2487945.664,38,37,38,42,19,0.453,18113.84232,-9.35E-06,9.29E-13,0,80.73603626,0.103208184,6.297899008,LOS
3,47,0,-2427176.724,23,22,21,36,7,-0.107,17902.17422,1.94E-04,2.20E-11,0,314.5960192,-17.33247316,78.32773738,NLOS
4,64,2,-2487147.356,47,46,46,48,42,0.442,18542.05373,-6.77E-06,1.65E-13,0,347.3818552,0.161981858,-20.83790241,LOS
8,44,2,-2480555.659,45,44,45,49,38,0.441,17878.3275,1.72E-05,4.69E-12,0,316.3738646,0.145071127,562.0334265,NLOS
9,8,2,-2508726.508,46,45,46,47,42,0.377,17613.95215,-7.84E-05,-1.17E-11,0,580.8106292,0.100228351,85.1057079,LOS
73,26,0,-2449964.431,33,32,33,37,14,-0.461,18548.28088,1.17E-04,1.82E-12,0,353.5773609,1.935012039,-36.85459102,NLOS
74,48,0,-2474294.104,37,36,37,46,10,0.897,18448.46839,3.67E-05,1.82E-12,0,253.7648673,1.930517569,163.7734294,LOS
76,27,0,510285.4788,22,21,21,25,0,1.244,18266.59128,0,0,0,71.88720771,-6.686572157,-2995423.154,NLOS
23,39,2,-2511232.132,50,49,49,50,36,0.406,17787.15281,-8.68E-05,5.39E-13,0,407.526935,0.112386592,58.53257142,LOS
31,40,0,-2388637.481,24,23,32,41,0,0.381,18314.23861,3.23E-04,-7.84E-13,0,100.8866636,-3.518750723,415.9185522,NLOS
1,78,2,-2506139.985,38,37,38,42,19,-0.25,18113.58298,-9.35E-06,9.29E-13,0,80.76489927,-0.028863013,6.215232182,LOS
3,47,0,-2445370.515,24,23,23,36,7,-0.475,17901.69017,1.94E-04,2.20E-11,0,293.0880929,21.50792624,77.72080667,NLOS
4,64,2,-2505341.652,47,46,47,48,42,-0.262,18541.78305,-6.77E-06,1.65E-13,0,347.4126443,0.0307891,-20.94675669,LOS
8,44,2,-2498749.786,45,44,45,49,38,-0.275,17878.04316,1.72E-05,4.69E-12,0,316.3615666,0.012298018,561.7576492,NLOS
9,8,2,-2526920.722,46,45,46,47,42,-0.326,17613.61833,-7.84E-05,-1.17E-11,0,580.8431651,-0.032535832,84.9120904,LOS
73,26,0,-2468158.872,33,32,33,37,14,-0.713,18548.00673,1.17E-04,1.82E-12,0,353.6030025,0.025641665,-36.81727096,NLOS
74,48,0,-2492488.363,37,36,37,46,10,-0.815,18445.34498,3.67E-05,1.82E-12,0,250.941246,-2.82362131,163.6289802,LOS
76,27,0,492092.5959,22,21,22,25,0,1.612,18275.54324,0,0,0,81.13896187,9.251754157,-2995424.675,NLOS
23,39,2,-2529426.412,50,49,50,50,36,-0.3,17786.84368,-8.68E-05,5.39E-13,0,407.545571,-0.018635981,58.40831193,LOS
31,40,0,-2406826.233,25,24,31,41,0,-0.512,18313.71659,3.23E-04,-7.84E-13,0,113.9841784,13.09751484,410.2660003,NLOS
1,78,2,-2524333.736,38,37,38,42,19,-0.453,18113.14012,-9.35E-06,9.29E-13,0,80.92357196,-0.15867269,5.86193737,LOS
3,47,0,-2463574.183,26,25,24,36,7,-0.384,17901.31466,1.94E-04,2.20E-11,0,282.8885663,10.1995266,87.29098526,NLOS
4,64,2,-2523535.382,47,46,47,48,42,-0.471,18541.3213,-6.77E-06,1.65E-13,0,347.2469703,-0.165673982,-21.32084272,LOS
8,44,2,-2516943.328,45,44,45,49,38,-0.483,17877.56984,1.72E-05,4.69E-12,0,316.5575822,-0.196015589,561.196255,NLOS
9,8,2,-2545114.37,46,45,46,47,42,-0.543,17613.08282,-7.84E-05,-1.17E-11,0,581.0770304,-0.233865362,84.45113383,LOS
73,26,0,-2486352.824,33,32,33,37,14,0.082,18547.52144,1.17E-04,1.82E-12,0,353.4174974,-0.185505159,-36.9699734,NLOS
74,48,0,-2510681.304,37,36,37,46,10,-0.441,18444.18216,3.67E-05,1.82E-12,0,250.0782218,-0.863024134,162.4661774,LOS
76,27,0,473894.2509,22,21,22,25,0,-3.993,18281.16221,0,0,0,87.05772443,5.918762568,-2995420.435,NLOS
23,39,2,-2547620.134,50,49,50,50,36,-0.514,17786.33834,-8.68E-05,5.39E-13,0,407.7438678,-0.198296756,58.02555798,LOS
31,40,0,-2425026.898,27,26,25,41,0,-0.339,18313.38698,3.23E-04,-7.84E-13,0,126.3226947,12.33851635,416.8262524,NLOS
1,78,2,-2542527.323,38,37,38,42,19,0.004,18113.14435,-9.35E-06,9.29E-13,0,80.67604575,0.24752621,5.644211806,LOS
3,47,0,-2481786.751,27,26,26,36,7,-0.02,17901.29381,1.94E-04,2.20E-11,0,273.6663473,9.22221902,106.0609795,NLOS
4,64,2,-2541729.021,47,46,47,48,42,0.002,18541.32353,-6.77E-06,1.65E-13,0,347.5551239,0.308153525,-21.48634291,LOS
8,44,2,-2535136.755,45,44,45,49,38,-0.005,17877.56411,1.72E-05,4.69E-12,0,316.2828471,0.274735063,560.8199996,NLOS
9,8,2,-2563307.925,46,45,46,47,42,-0.063,17613.0216,-7.84E-05,-1.17E-11,0,580.8352902,0.241740186,84.19847253,LOS
73,26,0,-2504547.649,33,32,33,37,14,-0.257,18548.39976,1.17E-04,1.82E-12,0,354.5956175,1.178120077,-35.94909722,NLOS
74,48,0,-2528872.515,37,36,37,46,10,0.851,18442.60764,3.67E-05,1.82E-12,0,248.8034902,-1.274731647,159.873314,LOS
76,27,0,455684.1967,22,21,22,25,0,1.493,18293.02836,0,0,0,99.22366497,12.16594053,-2995404.185,NLOS
23,39,2,-2565813.754,50,49,50,50,36,-0.037,17786.30061,-8.68E-05,5.39E-13,0,407.4851552,0.258712575,57.84134233,LOS
31,40,0,-2443223.691,33,27,27,41,0,0.06,18313.44701,3.23E-04,-7.84E-13,0,122.8768792,-3.445815586,419.8149743,NLOS
1,78,2,-2560721.602,38,37,38,42,19,0.82,18113.95385,-9.35E-06,9.29E-13,0,80.17191508,0.504130665,5.818658132,LOS
3,47,0,-2499985.301,28,27,27,36,7,0.594,17901.87891,1.94E-04,2.20E-11,0,287.9614253,-14.29507802,110.5135058,NLOS
4,64,2,-2559923.363,47,46,47,48,42,0.803,18542.11777,-6.77E-06,1.65E-13,0,348.0579294,0.502805568,-21.2486145,LOS
8,44,2,-2553330.857,44,43,45,49,38,0.791,17878.34614,1.72E-05,4.69E-12,0,315.8173346,0.465512522,560.819665,NLOS
9,8,2,-2581502.176,46,45,46,47,42,0.735,17613.7469,-7.84E-05,-1.17E-11,0,580.4064424,0.428847834,84.34124181,LOS
73,26,0,-2522742.577,32,28,33,37,14,1.445,18548.5079,1.17E-04,1.82E-12,0,354.4039624,-0.191655014,-35.12444097,NLOS
74,48,0,-2547064.551,37,36,37,46,10,0.84,18443.58721,3.67E-05,1.82E-12,0,249.4832698,0.679779623,157.804902,LOS
76,27,0,437477.3705,22,21,22,25,0,-0.754,18289.95712,0,0,0,95.85263418,-3.371030789,-2995391.463,NLOS
23,39,2,-2584008.067,50,49,50,50,36,0.762,17787.05393,-8.68E-05,5.39E-13,0,407.0318142,0.453340977,58.05031601,LOS
31,40,0,-2461423.154,33,32,33,41,0,0.826,18314.26303,3.23E-04,-7.84E-13,0,125.3721112,2.495232057,425.1732115,NLOS
1,78,2,-2578915.921,38,37,38,42,19,0.139,18114.10332,-9.35E-06,9.29E-13,0,80.31888933,-0.146974243,5.734154798,LOS
3,47,2,-2518181.894,28,27,28,36,7,0.029,17901.9175,1.94E-04,2.20E-11,0,290.1962449,-2.234819606,112.7087818,NLOS
4,64,2,-2578117.735,47,46,47,48,42,0.119,18542.24635,-6.77E-06,1.65E-13,0,347.8869107,-0.171018772,-21.2814269,LOS
8,44,2,-2571524.967,44,43,45,49,38,0.117,17878.47225,1.72E-05,4.69E-12,0,316.0201903,-0.202855706,560.5268293,NLOS
9,8,2,-2599696.471,46,45,46,47,42,0.058,17613.81335,-7.84E-05,-1.17E-11,0,580.6282639,-0.221821494,84.22869291,LOS
73,26,0,-2540932.274,27,26,33,37,14,-0.453,18543.28056,1.17E-04,1.82E-12,0,348.8768263,-5.527136162,-39.83144399,NLOS
74,48,0,-2565256.25,37,36,37,46,10,0.248,18443.40627,3.67E-05,1.82E-12,0,249.0025366,-0.480733171,155.1004758,LOS
76,27,0,419287.9245,22,21,22,25,0,2.421,18272.73375,0,0,0,78.32947681,-17.52315737,-2995396.422,NLOS
