 PRN, GPS Software Time, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
8,463326.98558128264,48.0,0,-1396687.9846220575,28,21,29,0.6189999999987776,17986.89435648173,1.716362602693079E-5,4.7981758E-12,0.0,195.0737061984837,4.252394407987595,523.8167710341513,NLOS,
9,463326.98558128264,14.0,0,-1424949.5107326545,35,34,35,-0.08000000000174623,17658.914865020663,-7.841232099712705E-5,-1.1743531E-11,0.0,542.5972087234259,0.2409360557794571,132.39479761198163,NLOS,
73,463326.98558128264,22.0,0,-1366192.2457644008,28,27,28,0.18500000000130967,18562.331122025847,1.1720473954648152E-4,1.8189894E-12,0.0,361.03216478973627,0.6399128139019012,19.64923646301031,NLOS,
74,463326.98558128264,43.0,0,-1390338.0300026312,42,41,42,-0.08399999999892316,18602.069665636867,3.671891132563725E-5,1.8189894E-12,0.0,400.7707084007561,-0.37707459181547165,36.38919819891453,NLOS,
11,463326.98558128264,53.0,0,-1567978.6318530776,49,48,49,-0.0459999999984575,18642.52899480611,-5.560100142279524E-4,-2.3449866E-12,0.0,441.19348303601146,0.21724165230989456,-18.670470762997866,LOS,
32,463327.9856393227,55.0,0,-1488578.3735914938,27,27,27,-0.33799999999973807,18379.531966980547,-2.3029970362567582E-4,1.0654071E-11,0.0,172.1962487474084,1.7275890409946442,25.26637649908662,NLOS,
1,463327.9856393227,79.0,0,-1422328.2364298627,47,46,47,0.0459999999984575,18241.02884130925,-9.344359472169871E-6,1.1074869E-12,0.0,39.71517662331462,-0.0650394856929779,15.874946884810925,LOS,
3,463327.9856393227,52.0,0,-1361496.2784153745,42,41,42,0.05899999999746797,17934.335160300136,1.9362124429490976E-4,2.190893E-11,0.0,266.9228395037353,-0.15452584996819496,31.474175181239843,LOS,
4,463327.9856393227,56.0,0,-1421507.0978177786,49,48,49,-0.020000000000436557,18647.620245359838,-6.77260655026965E-6,7.1037707E-13,0.0,446.3261587880552,-0.10099346190690994,-34.271535374224186,LOS,
70,463327.9856393227,12.0,0,-1381181.4330124967,32,31,32,0.2760000000016589,17404.148485422134,1.2816310109385238E-4,4.5474735E-12,0.0,797.1496538370848,-1.2633541412651539,92.77112594246864,LOS,
8,463327.9856393227,48.0,0,-1414885.3314743973,22,21,29,-2.11699999999837,17986.1038601771,1.7163630825093708E-5,4.7981758E-12,0.0,219.38041361048818,-24.30670741200447,519.8655592761934,NLOS,
9,463327.9856393227,14.0,0,-1443149.541422356,35,34,35,0.018000000000029104,17658.78839794919,-7.841233274062651E-5,-1.1743531E-11,0.0,542.5625674687326,0.03464125469326973,131.12246414646506,NLOS,
73,463327.9856393227,22.0,0,-1384401.164357733,29,28,28,-0.7109999999993306,18566.94386111945,1.1720474136546606E-4,1.8189894E-12,0.0,365.644903883338,4.612739093601704,27.268872559070587,NLOS,
74,463327.9856393227,43.0,0,-1408537.9361662194,42,41,42,0.00999999999839929,18603.388013266027,3.6718913144621796E-5,1.8189894E-12,0.0,402.0890560299158,1.318347629159689,34.9964045509696,NLOS,
11,463327.9856393227,53.0,0,-1586179.6901552193,49,48,49,0.010999999998603016,18642.44088552147,-5.560100165729326E-4,-2.3449866E-12,0.0,441.1029580757022,-0.09052496030926704,-18.912374183535576,LOS,
32,463328.9856973628,55.0,0,-1506775.0029390268,27,27,27,0.3149999999986903,18379.75737268105,-2.3029969297163323E-4,1.0654071E-11,0.0,174.16188004985452,1.965631302446127,20.599415481090546,NLOS,
1,463328.9856973628,79.0,0,-1440529.1397997588,47,46,47,0.1610000000000582,18241.302482798696,-9.344358364685954E-6,1.1074869E-12,0.0,39.98733154311776,0.27215491980314255,15.479146242141724,LOS,
3,463328.9856973628,52.0,0,-1379697.2556775548,42,41,42,0.046000000002095476,17934.509279467165,1.9362126620378053E-4,2.190893E-11,0.0,266.72363429144025,0.1992052122950554,31.15850292146206,LOS,
4,463328.9856973628,56.0,0,-1439708.0099750087,49,48,49,0.17199999999866122,18647.862572114915,-6.772605839894479E-6,7.1037707E-13,0.0,446.5595660880208,0.23340729996562004,-34.658667735755444,LOS,
70,463328.9856973628,12.0,0,-1399378.6933535002,32,31,32,-0.27000000000043656,17401.99037560448,1.2816310564131374E-4,4.5474735E-12,0.0,799.3077636547387,-2.1581098176538944,88.73332768678665,LOS,
8,463328.9856973628,48.0,0,-1433061.9081578702,21,20,28,0.1290000000008149,17984.871292695403,1.7163635623256633E-5,4.7981758E-12,0.0,238.8800777681172,-19.499664157629013,495.14417864754796,NLOS,
9,463328.9856973628,14.0,0,-1461350.3567624912,35,34,35,0.14600000000064028,17658.971443597227,-7.841234448412597E-5,-1.1743531E-11,0.0,542.4417724199593,0.12079504877328873,130.63478111475706,NLOS,
73,463328.9856973628,22.0,0,-1402607.3272457793,29,28,29,0.7680000000000291,18565.490120001137,1.1720474318445061E-4,1.8189894E-12,0.0,364.1911627650261,-1.453741118311882,32.13280336931348,NLOS,
74,463328.9856973628,43.0,0,-1426739.196915526,42,41,42,0.3400000000001455,18604.86456975341,3.6718914963606334E-5,1.8189894E-12,0.0,403.56561251729727,1.4765564873814583,34.9581966213882,NLOS,
11,463328.9856973628,53.0,0,-1604380.576053869,49,48,49,0.17000000000189175,18642.691406246275,-5.56010018917913E-4,-2.3449866E-12,0.0,441.35069148242474,0.24773340672254562,-19.326681096106768,LOS,
32,463329.9857554029,55.0,0,-1524973.106575381,28,27,27,-0.18999999999869033,18379.63459028676,-2.3029968231759066E-4,1.0654071E-11,0.0,175.32281902059913,1.1609389707446098,17.70653573796153,NLOS,
1,463329.9857554029,79.0,0,-1458730.2746995091,47,46,47,-0.07300000000032014,18241.28398082778,-9.344357257202036E-6,1.1074869E-12,0.0,40.277355670928955,0.29002412781119347,15.614667911082506,LOS,
3,463329.9857554029,52.0,0,-1397898.0759019032,42,41,42,-0.10300000000279397,17934.406731504947,1.9362128811265135E-4,2.190893E-11,0.0,266.49981717020273,0.2238171212375164,30.985585290938616,LOS,
4,463329.9857554029,56.0,0,-1457909.4780809097,48,47,49,-0.07400000000052387,18647.81813935563,-6.772605129519308E-6,7.1037707E-13,0.0,446.8073070757091,0.247740987688303,-34.19005896523595,LOS,
70,463329.9857554029,12.0,0,-1417575.8554615676,33,32,32,-0.07800000000133878,17401.26084768772,1.2816311018877508E-4,4.5474735E-12,0.0,799.737499114126,-0.4297354593873024,84.89708895236254,LOS,
9,463329.9857554029,14.0,0,-1479550.4241118208,35,34,35,-0.17799999999988358,17658.874252106994,-7.841235622762544E-5,-1.1743531E-11,0.0,542.4108716920018,0.030900727957487106,129.69889973849058,NLOS,
73,463329.9857554029,22.0,0,-1420814.2536827736,29,28,29,-0.467000000000553,18565.551796533167,1.1720474500343515E-4,1.8189894E-12,0.0,364.55263175442815,0.36146898940205574,38.06007558479905,NLOS,
74,463329.9857554029,43.0,0,-1444939.643412497,42,41,42,-0.0319999999992433,18604.308018885553,3.671891678259088E-5,1.8189894E-12,0.0,403.30885410681367,-0.2567584104835987,34.40552881360054,NLOS,
11,463329.9857554029,53.0,0,-1622581.6937567927,49,48,49,-0.0970000000015716,18642.637054976076,-5.560100212628934E-4,-2.3449866E-12,0.0,441.5963184647262,0.24562698230147362,-19.20939127355814,LOS,
17,463329.9857554029,14.0,0,-1502437.7742166445,34,33,34,-0.477999999999156,18075.41915179044,-1.544741654282939E-4,1.4157659E-12,0.0,121.96477211639285,1.0143678560853004,214.2922643646598,NLOS,
31,463329.9857554029,38.0,0,-1359014.686248079,28,28,29,0.13299999999799184,18450.2664790079,3.239151606526733E-4,-1.1636818E-12,0.0,252.1206494793296,11.531186573207378,208.71624257788062,NLOS,
32,463330.98581344297,55.0,0,-1543171.7678896561,28,27,28,0.09399999999732245,18379.76898623258,-2.3029967166354807E-4,1.0654071E-11,0.0,176.56099927797914,1.2381802573800087,15.371333919465542,NLOS,
1,463330.98581344297,79.0,0,-1476931.1489325166,47,46,47,0.30900000000110595,18241.494949176908,-9.344356149718116E-6,1.1074869E-12,0.0,40.49278377741575,0.21542810648679733,15.489522837102413,LOS,
3,463330.98581344297,52.0,0,-1416099.0408819243,42,41,42,0.13500000000203727,17934.52023243159,1.9362131002152215E-4,2.190893E-11,0.0,266.38111320883036,0.11870396137237549,30.957423329353333,LOS,
4,463330.98581344297,56.0,0,-1476110.325674381,48,47,49,0.25,18647.995515402406,-6.7726044191441364E-6,7.1037707E-13,0.0,446.9722330532968,0.1649259775876999,-34.34196262434125,LOS,
70,463330.98581344297,12.0,0,-1435773.2330798022,33,32,33,-0.059999999997671694,17402.09895857796,1.2816311473623645E-4,4.5474735E-12,0.0,798.8993882238865,0.8381108902394772,81.27636038511992,LOS,
9,463330.98581344297,14.0,0,-1497750.9101726636,35,34,35,0.12099999999918509,17659.014796867967,-7.84123679711249E-5,-1.1743531E-11,0.0,542.3914832994342,0.019388392567634583,129.18172987177968,NLOS,
73,463330.98581344297,22.0,0,-1439019.9439003617,29,29,29,0.5099999999983993,18565.030932884663,1.1720474682241969E-4,1.8189894E-12,0.0,364.03176810592413,-0.5208636485040188,42.751128394156694,NLOS,
74,463330.98581344297,43.0,0,-1463140.396093849,42,41,42,0.3129999999982829,18604.623329740018,3.671891860157542E-5,1.8189894E-12,0.0,403.62416496500373,0.31531085819005966,34.15904539078474,NLOS,
11,463330.98581344297,53.0,0,-1640782.540932048,49,48,49,0.2459999999991851,18642.815422728658,-5.560100236078738E-4,-2.3449866E-12,0.0,441.78732215613127,0.1910036914050579,-19.362629123032093,LOS,
17,463330.98581344297,14.0,0,-1520665.7114923336,33,32,34,0.8999999999978172,18077.53764172271,-1.5447416401253176E-4,1.4157659E-12,0.0,97.58326477184892,24.381507344543934,241.23025439307094,NLOS,
32,463331.98587154417,55.0,0,-1561370.6379315332,28,27,28,-0.05899999999746797,18379.711501758546,-2.3029966100950486E-4,1.0654071E-11,0.0,176.1563987918198,-0.40460048615932465,13.244859702885151,NLOS,
1,463331.98587154417,79.0,0,-1495132.2735779248,47,46,47,0.0020000000004074536,18241.516573321074,-9.34435504223413E-6,1.1074869E-12,0.0,40.50177198275924,0.008988205343484879,15.61479016393423,LOS,
3,463331.98587154417,52.0,0,-1434299.8538669795,42,41,42,-0.12700000000040745,17934.44366214052,1.9362133193039427E-4,2.190893E-11,0.0,266.4522946514189,-0.07118144258856773,30.777266401797533,LOS,
4,463331.98587154417,56.0,0,-1494311.7535435073,48,47,48,-0.13099999999758438,18647.981702100486,-6.772603708768921E-6,7.1037707E-13,0.0,446.9444830752909,-0.027749978005886078,-33.913590628653765,LOS,
70,463331.98587154417,12.0,0,-1453970.5028070994,33,32,33,-0.010000000002037268,17401.35960754752,1.2816311928369808E-4,4.5474735E-12,0.0,799.6387392506003,-0.7393510267138481,77.54774088412523,LOS,
9,463331.98587154417,14.0,0,-1515950.7103886046,35,34,35,-0.09299999999711872,17658.950742866844,-7.841237971462509E-5,-1.1743531E-11,0.0,542.5982491858304,-0.20676588639616966,127.97871510311961,NLOS,
73,463331.98587154417,22.0,0,-1457225.232394211,30,29,29,-0.147000000000844,18563.92722267285,1.1720474864140435E-4,1.8189894E-12,0.0,362.9280578941107,-1.1037102118134499,47.04045746475458,NLOS,
74,463331.98587154417,43.0,0,-1481340.3171627484,42,41,42,-0.05099999999947613,18604.049399789423,3.671892042056008E-5,1.8189894E-12,0.0,403.05023501068354,-0.5739299543201923,33.080949511379,NLOS,
11,463331.98587154417,53.0,0,-1658983.6622604877,49,48,49,-0.10399999999935972,18642.805222079158,-5.560100259528544E-4,-2.3449866E-12,0.0,441.7754490785301,-0.011873077601194382,-19.241713784635067,LOS,
17,463331.98587154417,14.0,0,-1538908.0348174982,33,32,34,-0.4819999999999709,18076.3760288693,-1.544741625967695E-4,1.4157659E-12,0.0,82.38060848787427,15.202656283974648,282.55429389700294,NLOS,
32,463332.98592958425,55.0,0,-1579569.6335406788,28,27,28,0.17199999999866122,18379.584981095046,-2.3029965035546227E-4,1.0654071E-11,0.0,176.61527944356203,0.4588806517422199,11.543745212256908,NLOS,
1,463332.98592958425,79.0,0,-1513333.2374350056,47,46,47,-0.006000000001222361,18241.475315835327,-9.34435393475021E-6,1.1074869E-12,0.0,40.75807709246874,0.25630510970950127,15.879061624407768,LOS,
4,463332.98592958425,56.0,0,-1512513.029278323,48,47,48,0.04299999999784632,18647.922293379903,-6.7726029983937494E-6,7.1037707E-13,0.0,447.18077873811126,0.2362956628203392,-33.33756048604846,LOS,
70,463332.98592958425,12.0,0,-1472171.89474855,33,32,33,-0.4529999999977008,17405.477461494505,1.2816312383115945E-4,4.5474735E-12,0.0,795.2210928499699,4.417646400630474,78.24112799018621,LOS,
9,463332.98592958425,14.0,0,-1534150.581259083,35,34,35,0.030999999999039574,17658.84559246525,-7.841239145812458E-5,-1.1743531E-11,0.0,542.1878669261932,0.4103822596371174,127.14614733308554,NLOS,
73,463332.98592958425,22.0,0,-1475428.4802054316,30,29,30,-0.38399999999819556,18561.893162671477,1.1720475046038888E-4,1.8189894E-12,0.0,361.19379035383463,-1.7342675402760506,49.58889636769891,NLOS,
74,463332.98592958425,43.0,0,-1499539.7798060887,42,41,42,0.05700000000069849,18603.724307745695,3.671892223954462E-5,1.8189894E-12,0.0,403.02493542432785,-0.025299586355686188,31.844220530241728,NLOS,
11,463332.98592958425,53.0,0,-1677184.634395901,49,48,49,0.027000000001862645,18642.73217863217,-5.560100282978348E-4,-2.3449866E-12,0.0,442.0137190632522,0.23826998472213745,-18.970199018716812,LOS,
17,463332.98592958425,14.0,0,-1557115.776871942,33,32,33,0.6380000000026484,18075.579172503203,-1.5447416118100736E-4,1.4157659E-12,0.0,116.55762183666229,-34.17701334878802,289.5968551374972,NLOS,
32,463333.9859876243,55.0,0,-1597768.8003380261,27,27,28,0.1860000000015134,18379.649260886014,-2.3029963970141968E-4,1.0654071E-11,0.0,177.46725983917713,0.8519803956151009,10.013818923383951,NLOS,
1,463333.9859876243,79.0,0,-1531533.8681451902,47,46,47,0.31999999999970896,18241.628685243428,-9.34435282726629E-6,1.1074869E-12,0.0,40.90122627839446,0.14314918592572212,15.810186184942722,LOS,
3,463333.9859876243,52.0,0,-1470701.2212873213,42,41,42,0.18700000000171713,17934.385303862393,1.9362137574813594E-4,2.190893E-11,0.0,266.2480249777436,0.03846501559019089,30.757987696677446,LOS,
4,463333.9859876243,56.0,0,-1530713.6332128868,48,47,48,0.2790000000022701,18648.043723598123,-6.772602288018577E-6,7.1037707E-13,0.0,447.29440443590283,0.11362569779157639,-33.43333059549332,LOS,
70,463333.9859876243,12.0,0,-1490372.0998728834,33,33,33,0.5269999999982247,17404.913580033928,1.2816312837862082E-4,4.5474735E-12,0.0,795.7849743105471,-0.5638814605772495,77.74769797921181,LOS,
9,463333.9859876243,14.0,0,-1552351.0507325046,34,33,35,0.1820000000006985,17658.914621483535,-7.841240320162406E-5,-1.1743531E-11,0.0,541.9885761626065,0.19929076358675957,126.91218250244856,NLOS,
73,463333.9859876243,22.0,0,-1493629.499151837,31,30,30,0.19700000000011642,18560.379884317517,1.1720475227937344E-4,1.8189894E-12,0.0,359.68051199615,-1.5132783576846123,49.90847045183182,NLOS,
74,463333.9859876243,43.0,0,-1517741.8706392907,41,41,42,0.28700000000026193,18606.36154827103,3.671892405852917E-5,1.8189894E-12,0.0,405.6621759496629,2.6372405253350735,33.2356814108789,NLOS,
11,463333.9859876243,53.0,0,-1695385.287052337,49,48,49,0.22699999999895226,18642.863079823554,-5.560100306428151E-4,-2.3449866E-12,0.0,442.15576960891485,0.14205054566264153,-19.018163226544857,LOS,
17,463333.9859876243,14.0,0,-1575316.228767883,33,32,33,-0.4220000000022992,18076.434250570834,-1.5447415976524518E-4,1.4157659E-12,0.0,124.45552475750446,-7.897902920842171,289.3492578752339,NLOS,
32,463334.9860456644,55.0,0,-1615960.1975501329,27,26,28,-0.15100000000165892,18379.85140220076,-2.3029962904737707E-4,1.0654071E-11,0.0,168.48445558920503,-8.982804249972105,0.11472247913479805,NLOS,
1,463334.9860456644,79.0,0,-1549735.0136112273,46,46,47,0.06900000000314321,18241.904237382114,-9.344351719782372E-6,1.1074869E-12,0.0,40.57477780804038,-0.3264484703540802,15.656481683254242,LOS,
3,463334.9860456644,52.0,0,-1488901.9878034294,42,41,42,-0.006000000001222361,17934.57171413675,1.9362139765700676E-4,2.190893E-11,0.0,266.7163889221847,-0.4683639444410801,30.23156936466694,LOS,
4,463334.9860456644,56.0,0,-1548915.1022336632,48,47,48,0.04899999999906868,18648.29510289058,-6.772601577643406E-6,7.1037707E-13,0.0,446.951773468405,-0.3426309674978256,-33.263599406927824,LOS,
70,463334.9860456644,12.0,0,-1508575.327600453,33,32,33,0.125,17407.304597243667,1.2816313292608216E-4,4.5474735E-12,0.0,793.9935420155525,1.7914322949945927,79.67728628963232,LOS,
9,463334.9860456644,14.0,0,-1570551.2716167308,34,33,35,-0.052999999999883585,17659.10744203627,-7.841241494512354E-5,-1.1743531E-11,0.0,542.3576185517013,-0.36904238909482956,125.83004356175661,NLOS,
73,463334.9860456644,22.0,0,-1511830.0796189904,31,30,31,0.19499999999970896,18559.239192552865,1.1720475409835797E-4,1.8189894E-12,0.0,357.9402353167534,-1.7402766793966293,49.18998036906123,NLOS,
74,463334.9860456644,43.0,0,-1535943.6338901147,41,40,42,0.14600000000064028,18606.291558034718,3.6718925877513706E-5,1.8189894E-12,0.0,404.9926007986069,-0.6695751510560513,33.69997499883175,NLOS,
11,463334.9860456644,53.0,0,-1713586.477444172,50,49,49,0.14800000000104774,18643.110362656415,-5.560100329877956E-4,-2.3449866E-12,0.0,441.80774142593145,-0.34802818298339844,-19.127976953983307,LOS,
17,463334.9860456644,14.0,0,-1593506.387011025,32,32,33,0.3400000000001455,18076.66164426878,-1.5447415834948303E-4,1.4157659E-12,0.0,134.53210826963186,-10.0765835121274,278.2084228992462,NLOS,
32,463335.9861037656,55.0,0,-1634160.2720977068,27,26,27,0.47300000000177533,18379.963341925293,-2.3029961839333385E-4,1.0654071E-11,0.0,178.85187029838562,10.367414709180593,-3.2055857069790363,NLOS,
1,463335.9861037656,79.0,0,-1567938.374918472,46,46,47,0.04499999999825377,18242.081579696387,-9.344350612298386E-6,1.1074869E-12,0.0,38.64000787585974,-1.934769932180643,15.620071183890104,LOS,
3,463335.9861037656,52.0,0,-1507104.3606420383,41,40,42,-0.13000000000101863,17934.664219081402,1.9362141956587892E-4,2.190893E-11,0.0,268.79397285729647,-2.077583935111761,29.21292632818222,LOS,
4,463335.9861037656,56.0,0,-1567117.4742471054,48,47,48,-0.01900000000023283,18648.438370853662,-6.772600867268191E-6,7.1037707E-13,0.0,445.01191745325923,-1.9398560151457787,-34.2894227579236,LOS,
70,463335.9861037656,12.0,0,-1526778.7850291468,33,32,33,-0.19499999999970896,17406.987199671566,1.281631374735438E-4,4.5474735E-12,0.0,796.4094867929816,-2.415944777429104,79.73802851885557,LOS,
9,463335.9861037656,14.0,0,-1588759.4321798421,34,28,34,-0.2110000000029686,17659.202345702797,-7.841242668862372E-5,-1.1743531E-11,0.0,544.352900095284,-1.9952815435826778,130.5890363007784,NLOS,
73,463335.9861037656,22.0,0,-1530022.2639109045,31,30,31,-0.30099999999947613,18557.922453776002,1.1720475591734263E-4,1.8189894E-12,0.0,354.5249493345618,-3.4152859821915627,37.97676784172654,NLOS,
74,463335.9861037656,43.0,0,-1554149.104984548,41,40,41,0.06299999999828287,18603.8178990148,3.671892769649836E-5,1.8189894E-12,0.0,400.4203945733607,-4.572206225246191,35.773564990609884,NLOS,
11,463335.9861037656,53.0,0,-1731791.500484027,50,49,50,0.013999999999214197,18643.248279236257,-5.56010035332776E-4,-2.3449866E-12,0.0,439.854729488492,-1.9530119374394417,-17.503689866513014,LOS,
17,463335.9861037656,14.0,0,-1611707.6980850175,33,32,33,-0.0779999999977008,18076.904397040606,-1.5447415693372078E-4,1.4157659E-12,0.0,130.29887225478888,4.233236014842987,276.1218715645373,NLOS,
32,463336.9861618057,55.0,0,-1652354.2216173597,27,26,27,-0.07200000000011642,18379.898480143398,-2.3029960773929134E-4,1.0654071E-11,0.0,172.05181181058288,-6.800058487802744,-10.252582147717476,NLOS,
1,463336.9861618057,79.0,0,-1586139.1468404345,46,45,46,0.282999999999447,18242.13174572587,-9.344349504814478E-6,1.1074869E-12,0.0,41.09464571624994,2.4546378403902054,15.3926150649786,LOS,
3,463336.9861618057,52.0,0,-1525305.0669674724,41,40,42,0.34900000000197906,17934.62743873149,1.9362144147474955E-4,2.190893E-11,0.0,266.47385197505355,2.320120882242918,28.92610977962613,LOS,
4,463336.9861618057,56.0,0,-1585318.254358068,48,47,48,0.3319999999985157,18648.469468146563,-6.7726001568930255E-6,7.1037707E-13,0.0,447.4365230463445,2.424605593085289,-34.50880892947316,LOS,
70,463336.9861618057,12.0,0,-1544980.77801634,33,32,33,0.6559999999990396,17406.689144853503,1.2816314202100513E-4,4.5474735E-12,0.0,794.3092019483447,2.100284844636917,80.73266891017556,LOS,
9,463336.9861618057,14.0,0,-1606960.1076980531,29,28,34,0.5020000000004075,17659.22482555732,-7.84124384321231E-5,-1.1743531E-11,0.0,541.9625553786755,2.3903447166085243,130.26132380217314,NLOS,
73,463336.9861618057,22.0,0,-1548217.030618254,31,30,31,0.342000000000553,18554.148322351277,1.1720475773632716E-4,1.8189894E-12,0.0,353.14915757253766,-1.3757917620241642,31.744310412555933,NLOS,
74,463336.9861618057,43.0,0,-1572349.0828103162,41,40,41,0.30500000000029104,18604.647932443768,3.671892951548289E-5,1.8189894E-12,0.0,403.6487676650286,3.2283730916678905,34.75222598016262,NLOS,
11,463336.9861618057,53.0,0,-1749992.3289138526,50,49,50,0.25200000000040745,18643.281118236482,-5.560100376777563E-4,-2.3449866E-12,0.0,442.2946418225765,2.439912334084511,-17.67567314580083,LOS,
17,463336.9861618057,14.0,0,-1629908.742332548,33,32,33,0.43000000000029104,18076.958632256836,-1.5447415551795863E-4,1.4157659E-12,0.0,123.85037126019597,6.448500994592905,276.16683343425393,NLOS,
32,463337.98622021236,55.0,0,-1670547.4136575721,26,13,27,1.1479999999974098,18380.697045996785,-2.3029959708524485E-4,1.0654071E-11,0.0,171.0283293351531,-1.0234824754297733,-18.35685048624873,NLOS,
1,463337.98622021236,79.0,0,-1604339.869524438,46,45,46,-0.08799999999973807,18242.20126562193,-9.344348397330153E-6,1.1074869E-12,0.0,40.863072380423546,-0.23157333582639694,14.81612852960825,LOS,
3,463337.98622021236,52.0,0,-1543505.7537666298,41,40,41,-0.19100000000253203,17934.60569254309,1.9362146338362837E-4,2.190893E-11,0.0,266.76565900817513,-0.29180703312158585,28.31997450068593,LOS,
4,463337.98622021236,56.0,0,-1603518.9848714396,47,47,48,-0.1349999999983993,18648.508834641427,-6.772599446517593E-6,7.1037707E-13,0.0,447.17591124400496,-0.26061180233955383,-35.07758514583111,LOS,
70,463337.98622021236,12.0,0,-1563184.3887995742,33,32,33,-0.7969999999986612,17408.302537076175,1.2816314656846815E-4,4.5474735E-12,0.0,792.995602183044,1.3135997653007507,83.04531288519502,LOS,
9,463337.98622021236,14.0,0,-1625160.6467987373,29,28,34,-0.32999999999810825,17659.1428097561,-7.841245017562689E-5,-1.1743531E-11,0.0,542.359043776989,-0.39648839831352234,129.49740131944418,NLOS,
73,463337.98622021236,22.0,0,-1566414.3197997287,31,30,31,-0.28100000000267755,18556.677742581815,1.1720475955531238E-4,1.8189894E-12,0.0,355.37878534570336,2.229627773165703,27.73453465104103,NLOS,
74,463337.98622021236,43.0,0,-1590548.5726901963,41,40,41,-0.05500000000029104,18604.293375197798,3.67189313344681E-5,1.8189894E-12,0.0,402.99441796168685,-0.6543497033417225,32.943148624151945,NLOS,
11,463337.98622021236,53.0,0,-1768193.1146135628,50,49,50,-0.10499999999956344,18643.319682873785,-5.560100400227376E-4,-2.3449866E-12,0.0,442.0399177260697,-0.25472409650683403,-18.190178997814655,LOS,
17,463337.98622021236,14.0,0,-1648115.5774761848,33,32,33,-0.09600000000136788,18077.008881326765,-1.5447415410219597E-4,1.4157659E-12,0.0,118.25486909970641,5.595502160489559,281.70289895311,NLOS,
31,463337.98622021236,38.0,0,-1504522.0674299859,31,30,30,-0.09999999999854481,18448.44796913117,3.23915151343243E-4,-1.1636818E-12,0.0,292.81578858941793,6.403172690421343,105.69861315563321,NLOS,
32,463338.98628020746,55.0,0,-1688732.2618828602,20,19,27,-0.8009999999994761,18380.699391853064,-2.3029958643118147E-4,1.0654071E-11,0.011986799999999853,161.92587750405073,-9.102451831102371,-34.20534883067012,NLOS,
1,463338.98628020746,79.0,0,-1622541.3632507771,46,45,46,0.1110000000007858,18242.281779590994,-9.344347289844068E-6,1.1074869E-12,0.0059117999999998005,41.534623458981514,0.6715510785579681,15.610269248485565,LOS,
3,463338.98628020746,52.0,0,-1561707.247716993,40,40,41,0.027000000001862645,17934.59285756573,1.9362148529254201E-4,2.190893E-11,-0.004259099999999627,266.1374706327915,0.6281883753836155,29.120575353503227,LOS,
4,463338.98628020746,56.0,0,-1621720.3757470958,47,47,48,0.06199999999807915,18648.55884237215,-6.7725987361410325E-6,7.1037707E-13,0.02320190000000011,447.8355383016169,0.6596270576119423,-34.38641416281462,LOS,
70,463338.98628020746,12.0,0,-1581387.6079670563,33,32,33,-0.11300000000119326,17407.952345553786,1.281631511159384E-4,4.5474735E-12,-0.07239299999999993,792.7462087869644,0.24939339607954025,85.56592602655292,LOS,
9,463338.98628020746,14.0,0,-1643360.6479626969,29,28,29,0.22399999999834108,17659.20145939663,-7.841246191914931E-5,-1.1743531E-11,-0.030098000000000624,541.5560532324016,0.8029905445873737,128.79512702301145,NLOS,
73,463338.98628020746,22.0,0,-1584610.2500508502,30,25,31,0.3460000000013679,18554.031586244702,1.1720476137430046E-4,1.8189894E-12,0.039486999999999384,353.33221392706037,-2.0465714186429977,22.965413454920053,NLOS,
74,463338.98628020746,43.0,0,-1608751.0197159052,41,40,41,0.06000000000130967,18607.397904451936,3.67189331534562E-5,1.8189894E-12,0.027206900000000367,406.6985321342945,3.7041141726076603,34.69080201536417,NLOS,
11,463338.98628020746,52.0,0,-1786394.190771006,50,49,50,0.04799999999886495,18643.364972263575,-5.560100423677225E-4,-2.3449866E-12,0.023160999999999987,442.6873935684562,0.6474758423864841,-17.814642198383808,LOS,
17,463338.98628020746,14.0,0,-1666187.4940682165,34,33,33,0.22100000000136788,18077.076103512198,-1.54293205790308E-4,-8.0137026E-13,0.010838999999998933,66.13817531615496,52.116693783551455,207.16651253774762,NLOS,
31,463338.98628020746,38.0,0,-1522730.8651414365,31,30,31,0.01999999999679858,18451.586580965668,3.2391515017956196E-4,-1.1636818E-12,0.018171300000000556,256.7850552648306,-36.030733324587345,113.79605810344219,NLOS,
32,463339.98633598705,55.0,0,-1706931.5572069474,21,20,26,-1.3410000000003492,18379.82684374973,-2.3029957577716295E-4,1.0654071E-11,0.0,177.49835330620408,15.572475802153349,-35.90654084458947,NLOS,
1,463339.98633598705,79.0,0,-1640741.8219448403,46,45,46,-0.07600000000093132,18242.17583211884,-9.344346182362653E-6,1.1074869E-12,0.0,41.13371488824487,-0.40090857073664665,15.069585230201483,LOS,
3,463339.98633598705,52.0,0,-1579907.74180701,40,40,41,-0.352999999999156,17934.38905610144,1.9362150720136331E-4,2.190893E-11,0.0,266.60278513655066,-0.46531450375914574,28.62152337282896,LOS,
4,463339.98633598705,56.0,0,-1639920.8580010831,47,47,47,-0.1319999999977881,18648.417568668723,-6.772598025767466E-6,7.1037707E-13,0.0,447.4035774022341,-0.43196089938282967,-34.90365730598569,LOS,
