PRN, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, ExtremeMaxSnrValue, ExtremeMinSnrValue, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
73,22,0,-1056778.508,34,33,34,36,23,-0.022,18490.94138,1.17E-04,1.82E-12,0,355.2969662,2.139263988,30.99132786,NLOS
74,43,0,-1080924.125,42,41,42,43,41,-0.193,18535.13141,3.67E-05,1.82E-12,0,399.4869981,1.496415056,47.56479922,NLOS
11,53,0,-1258553.7,48,47,48,48,36,0.069,18573.54461,-5.56E-04,-2.34E-12,0,437.878519,1.498371076,-18.50052347,LOS
17,14,0,-1138528.243,35,34,34,37,0,-0.059,18008.12718,-1.54E-04,1.42E-12,0,129.4201751,-2.54E+07,333.4410565,NLOS
31,38,0,-994827.6689,33,32,33,34,0,-0.27,18380.79617,3.24E-04,-1.16E-12,0,244.0149328,3.522000108,50.3940775,NLOS
32,55,0,-1179171.308,25,24,24,39,21,-0.258,18379.30943,-2.30E-04,1.06E-11,0,164.9644254,-20.78347272,42.93583541,NLOS
1,79,0,-1112901.125,47,46,47,50,46,0.11,18239.4984,-9.34E-06,1.11E-12,0,37.90278488,0.458884995,13.54757696,LOS
3,52,0,-1052070.262,42,41,43,45,37,-0.016,17934.3262,1.94E-04,2.19E-11,0,267.2877137,-0.699330073,30.1356182,LOS
4,56,0,-1112081.155,48,47,48,49,47,0.133,18646.57323,-6.77E-06,7.10E-13,0,444.9756323,1.912546728,-35.42841702,LOS
70,12,0,-1071758.374,32,31,32,37,27,-0.254,17404.26865,1.28E-04,4.55E-12,0,797.3292839,-4.811597064,94.47859212,LOS
8,48,0,-1105425.564,30,29,30,34,26,0.143,17985.07711,1.72E-05,4.80E-12,0,216.421334,-0.561525289,484.8635226,NLOS
9,14,0,-1133738.257,33,32,33,33,25,0.217,17658.57486,-7.84E-05,-1.17E-11,0,543.72869,-1.665464237,144.6877708,NLOS
73,22,0,-1074978.856,34,33,34,36,23,-0.265,18559.23811,1.17E-04,1.82E-12,0,357.6393584,2.342392154,29.74111158,NLOS
74,43,0,-1099125.72,42,41,42,43,41,0.193,18601.92985,3.67E-05,1.82E-12,0,400.331097,0.84409894,47.56053846,NLOS
11,53,0,-1276756.204,48,47,48,48,36,0.13,18641.40885,-5.56E-04,-2.34E-12,0,439.7833938,1.904874753,-17.59687634,LOS
17,14,0,-1156727.706,35,34,35,37,0,0.383,18073.72227,-1.54E-04,1.42E-12,0,128.4474502,0.972724877,331.3049235,NLOS
31,38,0,-1013027.365,33,32,33,34,0,0.156,18447.97731,3.24E-04,-1.16E-12,0,244.1831098,0.168176953,48.49008439,NLOS
32,55,0,-1197361.789,25,24,25,39,21,0.444,18379.81237,-2.30E-04,1.06E-11,0,165.9287037,0.964278299,31.52079071,NLOS
1,79,0,-1131103.831,47,46,47,50,46,0.398,18239.81619,-9.34E-06,1.11E-12,0,37.92096425,0.018179368,14.35478422,LOS
3,52,0,-1070273.061,42,41,42,45,37,0.332,17934.55281,1.94E-04,2.19E-11,0,267.3374745,-0.0497608,31.04179119,LOS
4,56,0,-1130283.295,48,47,48,49,47,0.389,18646.86396,-6.77E-06,7.10E-13,0,444.9617371,-0.013895143,-35.18723494,LOS
70,12,0,-1089956.04,31,31,32,37,27,0.668,17402.76609,1.28E-04,4.55E-12,0,799.131637,-1.802353155,90.24689584,LOS
8,48,0,-1123627.28,30,29,30,34,26,0.662,17985.39005,1.72E-05,4.80E-12,0,216.5639031,-0.142569039,484.6816836,NLOS
9,14,0,-1151939.715,33,32,33,33,25,0.135,17658.81219,-7.84E-05,-1.17E-11,0,543.6660978,0.062592216,144.2434547,NLOS
73,22,0,-1093181.629,34,33,34,36,23,0.789,18561.78735,1.17E-04,1.82E-12,0,359.8888125,2.249454156,30.61495791,NLOS
74,43,0,-1117327.988,42,41,42,43,41,0.621,18602.49806,3.67E-05,1.82E-12,0,400.5995161,0.268419147,47.93045748,NLOS
11,53,0,-1294958.487,48,47,48,48,36,0.37,18641.69811,-5.56E-04,-2.34E-12,0,439.7635695,-0.019824252,-17.21388085,LOS
17,14,0,-1174932.065,35,34,35,37,0,0.356,18075.92147,-1.54E-04,1.42E-12,0,125.0257852,3.421665028,333.7655634,NLOS
31,38,0,-1031226.435,33,32,33,34,0,0.668,18448.30211,3.24E-04,-1.16E-12,0,243.5302352,-0.652874563,45.66118892,NLOS
32,55,0,-1215559.494,25,25,25,39,21,0.318,18379.91466,-2.30E-04,1.06E-11,0,173.4519871,7.523283448,27.33088309,NLOS
1,79,0,-1149305.83,47,46,47,50,46,0.199,18240.1366,-9.34E-06,1.11E-12,0,38.246766,0.325801753,14.45485629,LOS
3,52,0,-1088474.627,42,41,42,45,37,0.145,17934.78465,1.94E-04,2.19E-11,0,267.1171651,0.220309433,30.71620815,LOS
4,56,0,-1148485.616,48,47,48,49,47,0.166,18647.15375,-6.77E-06,7.10E-13,0,445.2498591,0.288121987,-34.76478375,LOS
70,12,0,-1108154.097,31,30,32,37,27,-0.053,17402.23683,1.28E-04,4.55E-12,0,799.6608908,-0.529253826,86.40663901,LOS
8,48,0,-1141829.514,30,29,30,34,26,-0.098,17985.671,1.72E-05,4.80E-12,0,216.422321,0.141582038,485.0180837,NLOS
9,14,0,-1170140.553,33,32,33,33,25,0.293,17659.0609,-7.84E-05,-1.17E-11,0,543.2168881,0.44920972,143.1778993,NLOS
73,22,0,-1111382.491,34,33,34,36,23,-0.016,18559.37365,1.17E-04,1.82E-12,0,357.4751065,-2.413706005,29.57854356,NLOS
74,43,0,-1135528.645,42,41,42,43,41,0.305,18602.24556,3.67E-05,1.82E-12,0,400.3470219,-0.252494264,46.68876742,NLOS
11,53,0,-1313160.449,48,47,48,48,36,0.164,18641.98611,-5.56E-04,-2.34E-12,0,440.0456259,0.282056343,-17.15126945,LOS
17,14,0,-1193122.366,35,34,35,37,0,0.082,18076.98049,-1.54E-04,1.42E-12,0,137.28652,-12.26073478,322.1679818,NLOS
31,38,0,-1049427.821,33,32,33,34,0,-0.002,18448.6169,3.24E-04,-1.16E-12,0,245.6939567,2.163721424,45.14727404,NLOS
32,55,0,-1233754.58,26,25,25,39,21,-0.455,18380.0659,-2.30E-04,1.06E-11,0,171.5101283,-1.941858795,20.52039238,NLOS
1,79,0,-1167507.235,47,46,47,50,46,-0.164,18240.02274,-9.34E-06,1.11E-12,0,38.12844694,-0.118319061,13.96166082,LOS
3,52,0,-1106675.999,42,41,42,45,37,-0.25,17934.58269,1.94E-04,2.19E-11,0,267.3412371,-0.224072043,30.19478472,LOS
4,56,0,-1166687.013,48,48,48,49,47,-0.178,18647.01097,-6.77E-06,7.10E-13,0,445.1109796,-0.138879538,-35.26671155,LOS
70,12,0,-1126354.946,31,30,31,37,27,-0.295,17405.64894,1.28E-04,4.55E-12,0,796.2487874,3.412103422,85.35784114,LOS
8,48,0,-1160030.533,30,29,30,34,26,-0.094,17985.56958,1.72E-05,4.80E-12,0,216.5895259,-0.16720492,484.1394348,NLOS
9,14,0,-1188341.562,33,32,33,33,25,-0.311,17658.85808,-7.84E-05,-1.17E-11,0,543.4434851,-0.226597048,142.2851295,NLOS
73,22,0,-1129581.908,34,33,34,36,23,-0.791,18558.64325,1.17E-04,1.82E-12,0,356.7447122,-0.730394304,27.09769278,NLOS
74,43,0,-1153728.814,42,41,42,43,41,-0.318,18601.76747,3.67E-05,1.82E-12,0,399.8689233,-0.478098564,44.9593931,NLOS
11,53,0,-1331361.808,48,47,48,48,36,-0.143,18641.84801,-5.56E-04,-2.34E-12,0,439.9032542,-0.14237164,-17.69256325,LOS
31,38,0,-1067628.21,33,32,33,34,0,-0.043,18448.51834,3.24E-04,-1.16E-12,0,245.5909374,-0.10301926,43.63679114,NLOS
32,55,0,-1251957.01,26,25,26,39,21,0,18379.60986,-2.30E-04,1.06E-11,0,177.3333967,5.82326835,21.05421757,NLOS
1,79,0,-1185710.173,47,46,47,50,46,0.043,18240.04409,-9.34E-06,1.11E-12,0,38.14774657,0.019299626,15.00090457,LOS
3,52,0,-1124878.574,42,41,42,45,37,-0.02,17934.51333,1.94E-04,2.19E-11,0,267.4226744,-0.081437204,30.87812344,LOS
4,56,0,-1184889.725,48,48,48,49,47,-0.004,18647.00591,-6.77E-06,7.10E-13,0,445.1048103,-0.00616926,-34.45343091,LOS
70,12,0,-1144556.539,31,30,31,37,27,0.08,17406.05164,1.28E-04,4.55E-12,0,795.8460808,0.40270666,85.05252934,LOS
8,48,0,-1178232.83,30,29,30,34,26,-0.107,17985.55381,1.72E-05,4.80E-12,0,216.6171869,-0.027660925,484.5387488,NLOS
9,14,0,-1206542.607,34,33,33,34,25,-0.09,17658.80262,-7.84E-05,-1.17E-11,0,543.5214379,-0.077952757,141.4275141,NLOS
73,22,0,-1147785.027,34,33,34,36,23,0.281,18561.44641,1.17E-04,1.82E-12,0,359.5478677,2.803155493,28.3174381,NLOS
74,43,0,-1171930.199,42,41,42,43,41,0.217,18602.14014,3.67E-05,1.82E-12,0,400.2415997,0.372676399,44.44503964,NLOS
11,53,0,-1349564.332,48,47,48,48,36,0.02,18641.83702,-5.56E-04,-2.34E-12,0,439.8961678,-0.007086445,-17.0685174,LOS
31,38,0,-1085829.516,33,32,33,34,0,-0.021,18448.52808,3.24E-04,-1.16E-12,0,245.3503764,-0.240561023,43.04380266,NLOS
32,55,0,-1270151.282,26,25,26,39,21,0.391,18379.70067,-2.30E-04,1.06E-11,0,171.0641285,-6.269268166,13.73047216,NLOS
1,79,0,-1203911.322,47,46,47,50,46,-0.142,18239.99971,-9.34E-06,1.11E-12,0,38.40631757,0.258570999,14.5507433,LOS
3,52,0,-1143079.658,42,41,42,45,37,-0.269,17934.37938,1.94E-04,2.19E-11,0,267.2739235,0.148750823,30.36919381,LOS
4,56,0,-1203090.865,49,48,48,49,47,-0.152,18646.93203,-6.77E-06,7.10E-13,0,445.3312711,0.226460796,-34.91314131,LOS
70,12,0,-1162761.27,31,30,31,37,27,-0.914,17409.52094,1.28E-04,4.55E-12,0,792.0769892,3.769091561,88.18535073,LOS
8,48,0,-1196433.584,30,29,30,34,26,0.127,17985.51219,1.72E-05,4.80E-12,0,216.3482344,0.268952418,483.6945833,NLOS
9,14,0,-1224743.358,34,33,34,34,25,-0.277,17658.68698,-7.84E-05,-1.17E-11,0,543.3235347,0.197903171,140.5752654,NLOS
73,22,0,-1165986.286,33,32,34,36,23,-0.103,18560.49827,1.17E-04,1.82E-12,0,358.8995216,-0.648346122,27.97785894,NLOS
74,43,0,-1190130.817,42,41,42,43,41,-0.467,18602.48445,3.67E-05,1.82E-12,0,400.8857042,0.644104458,43.46467188,NLOS
11,53,0,-1367765.43,48,47,48,48,36,-0.182,18641.76453,-5.56E-04,-2.34E-12,0,440.1191943,0.223026481,-17.57024313,LOS
31,38,0,-1104029.838,33,32,33,34,0,-0.104,18448.48683,3.24E-04,-1.16E-12,0,246.062132,0.711755648,41.76570134,NLOS
32,55,0,-1288361.29,26,25,26,39,21,-1.844,18379.3229,-2.30E-04,1.06E-11,0,186.6700468,15.6059183,22.14195319,NLOS
1,79,0,-1222113.018,47,46,47,50,46,-0.123,18239.85585,-9.34E-06,1.11E-12,0,38.25856435,-0.147753216,14.64798417,LOS
3,52,0,-1161281.005,41,41,42,45,37,-0.145,17934.15187,1.94E-04,2.19E-11,0,267.4947452,-0.220821645,30.12338937,LOS
4,56,0,-1221292.474,49,48,49,49,47,-0.192,18646.76023,-6.77E-06,7.10E-13,0,445.1721126,-0.159158505,-34.90344741,LOS
70,12,0,-1180964.168,31,30,31,37,27,0.027,17407.29617,1.28E-04,4.55E-12,0,794.3017604,-2.224771205,89.48555205,LOS
8,48,0,-1214634.299,30,29,30,34,26,-0.336,17985.34255,1.72E-05,4.80E-12,0,216.5269766,-0.178742204,482.8116589,NLOS
9,14,0,-1242944.846,34,33,34,34,25,-0.1,17658.47108,-7.84E-05,-1.17E-11,0,543.4043384,-0.080803629,140.4605466,NLOS
73,22,0,-1184188.749,33,32,34,36,23,-0.159,18562.10087,1.17E-04,1.82E-12,0,360.5021157,1.602594085,28.84245767,NLOS
74,43,0,-1208333.068,42,41,42,43,41,0.152,18603.26523,3.67E-05,1.82E-12,0,401.6664766,0.780772455,44.11696035,NLOS
11,53,0,-1385967.205,48,47,48,48,36,-0.191,18641.59048,-5.56E-04,-2.34E-12,0,439.9574009,-0.161793396,-17.39504258,LOS
31,38,0,-1122230.105,33,32,33,34,0,-0.134,18448.36378,3.24E-04,-1.16E-12,0,246.2460639,0.183931846,40.43348879,NLOS
32,55,0,-1306573.179,26,25,26,39,21,0.652,18378.89481,-2.30E-04,1.06E-11,0,187.1933652,0.523318391,32.43475641,NLOS
1,79,0,-1240315.367,47,46,47,50,46,0.127,18239.82007,-9.34E-06,1.11E-12,0,38.21069782,-0.047866534,15.39791546,LOS
3,52,0,-1179483.011,41,40,42,45,37,-0.045,17934.01377,1.94E-04,2.19E-11,0,267.6105495,-0.115804285,30.53684774,LOS
4,56,0,-1239494.622,49,48,49,49,47,0.027,18646.68873,-6.77E-06,7.10E-13,0,445.1087878,-0.063324749,-34.35359633,LOS
70,12,0,-1199167.205,31,30,31,37,27,0.274,17407.48092,1.28E-04,4.55E-12,0,794.1170122,0.18474818,90.92455023,LOS
8,48,0,-1232836.094,30,29,30,34,26,-0.211,17985.29838,1.72E-05,4.80E-12,0,216.5092711,0.017705567,483.0088093,NLOS
9,14,0,-1261145.581,34,33,34,34,25,0.075,17658.34944,-7.84E-05,-1.17E-11,0,543.4124396,-0.008101281,139.59318,NLOS
73,22,0,-1202387.479,33,32,33,36,23,0.049,18557.07864,1.17E-04,1.82E-12,0,355.4798899,-5.022225741,25.97361464,NLOS
74,43,0,-1226533.816,42,41,42,43,41,0.166,18601.90544,3.67E-05,1.82E-12,0,400.3066883,-1.359788381,43.26579383,NLOS
11,53,0,-1404169.166,48,47,48,48,36,0.087,18641.52265,-5.56E-04,-2.34E-12,0,439.8983091,-0.059091777,-17.03365447,LOS
31,38,0,-1140431.92,33,32,33,34,0,0.111,18448.29657,3.24E-04,-1.16E-12,0,246.5172359,0.27117208,40.64897998,NLOS
32,55,0,-1324786.012,26,25,26,39,21,0.08,18379.14409,-2.30E-04,1.06E-11,0,190.0258197,2.83245454,43.97181735,NLOS
1,79,0,-1258516.107,47,46,47,50,46,-0.065,18239.96101,-9.34E-06,1.11E-12,0,38.64920732,0.438509502,14.83843509,LOS
3,52,0,-1197683.772,41,40,41,45,37,-0.177,17934.06876,1.94E-04,2.19E-11,0,267.2147016,0.395847898,30.00473328,LOS
4,56,0,-1257695.389,49,48,49,49,47,0.04,18646.80177,-6.77E-06,7.10E-13,0,445.5247798,0.415991914,-34.88666771,LOS
70,12,0,-1217368.079,31,30,31,37,27,-0.668,17405.65056,1.28E-04,4.55E-12,0,795.6475842,-1.53057202,90.5011175,LOS
8,48,0,-1251036.596,30,29,30,34,26,0.223,17985.43304,1.72E-05,4.80E-12,0,215.9899015,0.519369617,482.2125813,NLOS
9,14,0,-1279346.211,34,33,34,34,25,-0.077,17658.41218,-7.84E-05,-1.17E-11,0,543.0253758,0.387063809,138.919782,NLOS
73,22,0,-1220582.458,32,27,33,36,23,0.034,18554.23789,1.17E-04,1.82E-12,0,352.9389346,-2.54095535,19.65316134,NLOS
74,43,0,-1244735.375,42,41,42,43,41,-0.232,18603.82663,3.67E-05,1.82E-12,0,402.5276717,2.220983416,43.52606539,NLOS
11,53,0,-1422369.895,48,47,48,48,36,-0.001,18641.63916,-5.56E-04,-2.34E-12,0,440.3131211,0.414812047,-17.60573468,LOS
17,14,0,-1302318.426,33,0,0,37,0,18074.352,2.57E+07,-1.54E-04,1.42E-12,11.516851,2.56E+07,2.56E+07,308.3341325,NLOS
31,38,0,-1158632.65,32,31,33,34,0,-0.047,18448.47096,3.24E-04,-1.16E-12,0,247.1287422,0.611506253,40.07935427,NLOS
32,55,0,-1342983.507,26,25,26,39,21,-0.017,18379.06242,-2.30E-04,1.06E-11,0,175.0213828,-15.00443688,40.47083757,NLOS
1,79,0,-1276716.573,47,46,47,50,46,0.1,18239.81223,-9.34E-06,1.11E-12,0,38.79296666,0.14375934,14.30529885,LOS
3,52,0,-1215884.311,41,40,41,45,37,0.105,17933.83131,1.94E-04,2.19E-11,0,267.109805,0.104896601,29.55001186,LOS
4,56,0,-1275895.898,49,48,49,49,47,0.019,18646.62555,-6.77E-06,7.10E-13,0,445.6563392,0.131559417,-35.37706285,LOS
70,12,0,-1235569.551,31,30,31,37,27,0.131,17406.24333,1.28E-04,4.55E-12,0,794.7550183,0.892565925,90.97489793,LOS
8,48,0,-1269236.88,30,29,30,34,26,0.039,17985.27022,1.72E-05,4.80E-12,0,215.8040564,0.18584507,481.498697,NLOS
9,14,0,-1297546.49,34,33,34,34,25,-0.066,17658.18483,-7.84E-05,-1.17E-11,0,543.0363714,-0.010995585,138.1955544,NLOS
73,22,0,-1238775.704,28,27,33,36,23,0.15,18552.5129,1.17E-04,1.82E-12,0,351.5137304,-1.425204206,11.90077393,NLOS
74,43,0,-1262935.69,42,41,42,43,41,0.191,18602.7167,3.67E-05,1.82E-12,0,401.7175314,-0.810140278,42.84250335,NLOS
11,53,0,-1440570.349,48,47,48,48,36,0.037,18641.46003,-5.56E-04,-2.34E-12,0,440.4276547,0.114533544,-18.15129306,LOS
17,14,0,-1320516.499,34,33,33,37,0,-0.897,18075.06757,-1.54E-04,1.42E-12,0,128.5956713,-2.56E+07,305.4086305,NLOS
31,38,0,-1176832.526,32,31,33,34,0,0.006,18448.31099,3.24E-04,-1.16E-12,0,246.6934415,-0.435300734,38.95510938,NLOS
32,55,0,-1361185.989,26,25,26,39,21,-0.276,18379.10282,-2.30E-04,1.06E-11,0,178.1870642,3.165681321,41.65642076,NLOS
1,79,0,-1294918.815,47,46,47,50,46,0.15,18240.07946,-9.34E-06,1.11E-12,0,38.75612893,-0.036837731,15.24834169,LOS
3,52,0,-1234086.361,41,41,41,45,37,0.078,17934.00642,1.94E-04,2.19E-11,0,267.1848745,-0.075069495,30.30710206,LOS
4,56,0,-1294097.975,49,48,49,49,47,0.15,18646.86659,-6.77E-06,7.10E-13,0,445.6039102,-0.052428965,-34.5993229,LOS
70,12,0,-1253771.432,31,30,31,37,27,0.47,17406.30999,1.28E-04,4.55E-12,0,794.9881504,-0.233132124,91.55766474,LOS
8,48,0,-1287438.761,30,29,30,34,26,-0.067,17985.50895,1.72E-05,4.80E-12,0,215.8130826,-0.009026203,482.0818749,NLOS
9,14,0,-1315747.021,34,33,34,34,25,-0.055,17658.37508,-7.84E-05,-1.17E-11,0,543.1981307,-0.161759291,137.4236303,NLOS
73,22,0,-1256969.073,27,26,32,36,23,-0.59,18551.73777,1.17E-04,1.82E-12,0,350.4388087,-1.074921656,3.970269207,NLOS
74,43,0,-1281137.893,42,41,42,43,41,0.412,18603.76224,3.67E-05,1.82E-12,0,402.4632803,0.745748863,43.74624405,NLOS
11,53,0,-1458772.211,48,47,48,48,36,0.168,18641.69976,-5.56E-04,-2.34E-12,0,440.3629457,-0.064709,-17.58983825,LOS
17,14,0,-1338721.851,35,34,34,37,0,0.695,18073.23731,-1.54E-04,1.42E-12,0,121.7824578,6.813213501,309.461108,NLOS
31,38,0,-1195033.537,32,31,32,34,0,0.342,18448.58938,3.24E-04,-1.16E-12,0,246.3704527,-0.322988793,38.66561973,NLOS
32,55,0,-1379379.797,26,25,26,39,21,0.745,18379.62847,-2.30E-04,1.06E-11,0,171.4012338,-6.785830334,34.46806077,NLOS
1,79,0,-1313119.507,47,46,47,50,46,0.264,18240.28107,-9.34E-06,1.11E-12,0,39.2532658,0.497136872,14.94065091,LOS
3,52,0,-1252287.208,42,41,41,45,37,0.164,17934.1168,1.94E-04,2.19E-11,0,266.7462697,0.438604731,30.16100738,LOS
4,56,0,-1312298.726,49,48,49,49,47,0.192,18647.03462,-6.77E-06,7.10E-13,0,446.0760013,0.472091127,-34.8479228,LOS
70,12,0,-1271974.029,31,30,31,37,27,0.09,17407.36099,1.28E-04,4.55E-12,0,793.6373558,1.350794598,93.15593357,LOS
8,48,0,-1305639.291,30,29,30,34,26,0.574,17985.70538,1.72E-05,4.80E-12,0,215.3519839,0.461098667,481.6131143,NLOS
9,14,0,-1333947.596,34,33,34,34,25,0.452,17658.50889,-7.84E-05,-1.17E-11,0,542.6606495,0.537481233,136.9955997,NLOS
73,22,0,-1275165.789,27,26,28,36,23,0.84,18555.9956,1.17E-04,1.82E-12,0,354.9964382,4.5576295,-0.312981337,NLOS
74,43,0,-1299338.951,42,41,42,43,41,-0.054,18603.7251,3.67E-05,1.82E-12,0,402.7259392,0.26265898,43.80508611,NLOS
11,53,0,-1476972.887,48,47,48,48,36,0.189,18641.86493,-5.56E-04,-2.34E-12,0,440.8251239,0.462178182,-17.91402137,LOS
17,14,0,-1356939.923,36,35,35,37,0,0.323,18075.86607,-1.54E-04,1.42E-12,0,108.3883814,13.39407647,326.5340719,NLOS
31,38,0,-1213218.599,31,26,32,34,0,0.824,18448.83617,3.24E-04,-1.16E-12,0,232.1185194,-14.25193329,22.72778912,NLOS
32,55,0,-1397584.643,26,25,26,39,21,-0.676,18379.41276,-2.30E-04,1.06E-11,0,180.7803924,9.37915856,38.01709232,NLOS
1,79,0,-1331321.014,47,46,47,50,46,0.133,18240.39322,-9.34E-06,1.11E-12,0,39.06821623,-0.185049571,15.14806503,LOS
3,52,0,-1270488.863,42,41,42,45,37,-0.119,17934.1337,1.94E-04,2.19E-11,0,267.0131752,-0.266905483,30.52385607,LOS
4,56,0,-1330500.155,49,48,49,49,47,-0.002,18647.1212,-6.77E-06,7.10E-13,0,445.8516398,-0.224361535,-34.71797384,LOS
70,12,0,-1290176.267,31,30,31,37,27,-0.4,17407.04506,1.28E-04,4.55E-12,0,794.2530791,-0.615723249,94.09574841,LOS
8,48,0,-1323840.964,30,29,30,34,26,-0.302,17985.79187,1.72E-05,4.80E-12,0,215.5712296,-0.21924565,481.9880449,NLOS
9,14,0,-1352147.506,34,33,34,34,25,-0.305,17658.52715,-7.84E-05,-1.17E-11,0,542.8823528,-0.221703313,135.601827,NLOS
73,22,0,-1293372.486,27,26,27,36,23,-0.441,18564.68834,1.17E-04,1.82E-12,0,363.3893865,8.392948322,5.085336946,NLOS
74,43,0,-1317540.426,42,41,42,43,41,0.187,18604.28808,3.67E-05,1.82E-12,0,402.9891193,0.263180111,43.9812694,NLOS
11,53,0,-1495173.888,48,48,48,48,36,0.018,18641.94962,-5.56E-04,-2.34E-12,0,440.6051913,-0.219932511,-18.21332051,LOS
17,14,0,-1375144.148,36,35,36,37,0,-0.006,18076.53984,-1.54E-04,1.42E-12,0,122.2855698,-13.89718847,329.4598791,NLOS
31,38,0,-1231402.543,26,25,32,34,0,-0.854,18449.18136,3.24E-04,-1.16E-12,0,229.4241554,-2.694363981,5.372347854,NLOS
32,55,0,-1415789.17,27,26,26,39,21,0.843,18379.29166,-2.30E-04,1.07E-11,0,181.0399291,0.25953668,41.24821227,NLOS
1,79,0,-1349523.021,47,46,47,50,46,0.185,18240.55552,-9.34E-06,1.11E-12,0,39.23200996,0.163793728,15.85626123,LOS
3,52,0,-1288691.134,42,41,42,45,37,0.287,17934.21805,1.94E-04,2.19E-11,0,266.936447,0.076728221,31.50164177,LOS
4,56,0,-1348701.657,49,48,49,49,47,0.299,18647.26341,-6.77E-06,7.10E-13,0,445.9929217,0.141281899,-34.51509194,LOS
70,12,0,-1308376.963,31,31,31,37,27,0.117,17405.73666,1.28E-04,4.55E-12,0,795.5614754,-1.308396302,93.49333175,LOS
8,48,0,-1342042.037,29,28,30,34,26,0.588,17985.96355,1.72E-05,4.80E-12,0,215.3668433,0.204386316,481.763206,NLOS
9,14,0,-1370348.782,34,33,34,34,25,0.394,17658.62578,-7.84E-05,-1.17E-11,0,542.7736829,0.10866984,135.5747307,NLOS
73,22,0,-1311576.755,27,26,27,36,23,-0.086,18563.36744,1.17E-04,1.82E-12,0,362.0684832,-1.32090335,8.055646472,NLOS
74,43,0,-1335740.759,42,41,42,43,41,0.232,18602.16993,3.67E-05,1.82E-12,0,400.870974,-2.118145339,43.01545128,NLOS
11,53,0,-1513375.496,48,48,48,48,36,0.205,18642.08723,-5.56E-04,-2.34E-12,0,440.7476269,0.142435513,-17.90530502,LOS
17,14,0,-1393348.788,35,35,36,37,0,0.265,18074.60094,-1.54E-04,1.42E-12,0,122.892499,-0.606929149,332.801059,NLOS
32,55,0,-1433998.033,27,26,27,39,21,-0.304,18379.48963,-2.30E-04,1.07E-11,0,185.614318,4.574388925,48.81485166,NLOS
1,79,0,-1367724.136,47,46,47,50,46,0.055,18240.70214,-9.34E-06,1.11E-12,0,39.3704552,0.138445243,15.67174917,LOS
3,52,0,-1306891.979,42,41,42,45,37,-0.07,17934.26751,1.94E-04,2.19E-11,0,266.9115178,0.024929218,31.05374957,LOS
4,56,0,-1366903.157,49,48,49,49,47,-0.018,18647.37694,-6.77E-06,7.10E-13,0,446.0949357,0.10201396,-34.31484173,LOS
70,12,0,-1326580.071,32,31,31,37,27,0.26,17407.22968,1.28E-04,4.55E-12,0,794.0684601,1.493015308,95.30338538,LOS
8,48,0,-1360249.786,29,28,30,34,26,-0.612,17985.90697,1.72E-05,4.80E-12,0,209.0653206,6.301522627,488.2147767,NLOS
9,14,0,-1388548.937,35,34,34,35,25,0.051,17658.68999,-7.84E-05,-1.17E-11,0,542.8220788,-0.048395839,134.4267825,NLOS
73,22,0,-1329785.549,27,26,27,36,23,-0.18,18567.38526,1.17E-04,1.82E-12,0,366.0863025,4.017819349,15.5500825,NLOS
74,43,0,-1353940.065,42,41,42,43,41,0.2,18602.49915,3.67E-05,1.82E-12,0,401.2001939,0.329219867,41.02183196,NLOS
11,53,0,-1531576.62,49,48,48,49,36,0.054,18642.20225,-5.56E-04,-2.34E-12,0,440.8628404,0.115213562,-18.08216077,LOS
32,55,0,-1452188.634,27,26,27,39,21,0.01,18379.61965,-2.30E-04,1.07E-11,0,167.286982,-18.32733602,38.11956138,NLOS
1,79,0,-1385925.381,47,46,47,50,46,0.344,18240.84477,-9.34E-06,1.11E-12,0,39.51772936,0.147274155,15.61767587,LOS
3,52,0,-1325093.735,42,41,42,45,37,0.334,17934.32604,1.94E-04,2.19E-11,0,266.8849515,0.026566312,31.51692315,LOS
4,56,0,-1385103.985,49,48,49,49,47,0.363,18647.49471,-6.77E-06,7.10E-13,0,446.2145594,0.119623683,-34.78576672,LOS
70,12,0,-1344780.768,32,31,32,37,27,0.072,17406.11697,1.28E-04,4.55E-12,0,795.1811679,-1.112707831,94.70283372,LOS
8,48,0,-1378466.45,29,28,29,34,26,1.049,17986.09975,1.72E-05,4.80E-12,0,199.3261006,9.739220031,503.5806636,NLOS
9,14,0,-1406749.21,35,34,35,35,25,0.209,17658.75346,-7.84E-05,-1.17E-11,0,542.8381448,-0.016065996,133.3974922,NLOS
73,22,0,-1347988.52,28,27,27,36,23,0.215,18561.69121,1.17E-04,1.82E-12,0,360.392252,-5.694050562,17.22236007,NLOS
74,43,0,-1372139.421,42,41,42,43,41,0.314,18602.44674,3.67E-05,1.82E-12,0,401.147783,-0.052410878,39.07948985,NLOS
11,53,0,-1549777.354,49,48,49,49,36,0.375,18642.31658,-5.56E-04,-2.34E-12,0,440.9762414,0.113400966,-18.64842971,LOS
32,55,0,-1470382.284,27,27,27,39,21,0.566,18379.85195,-2.30E-04,1.07E-11,0,170.4686597,3.181677725,30.47329798,NLOS
1,79,0,-1404126.67,47,46,47,50,46,0.086,18241.09667,-9.34E-06,1.11E-12,0,39.78021611,0.262486752,15.60814392,LOS
